date,plan_energy_kwh,used_plan_energy_kwh,emergency_energy_kwh,charge_energy_kwh,discharge_energy_kwh,curtail_energy_kwh,storage_start_kwh,storage_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,forecast_mae_kwh,max_balance_residual_kwh,gate_count,control_projection_kwh
2025-02-25,84016.87467389798,71148.54158480091,169.85707393052655,21427.077064377503,17355.932422145783,1425.9307839999994,6000.000000000001,6000.0,56018.80009692896,0.0,842.4556865139857,56861.255783442946,68.77562707353734,1.1368683772161603e-13,0,0.0
2025-02-26,77968.44944314135,72307.30109633229,774.1582074299413,20016.352661710174,16213.245655985244,463.5042659999998,6000.0,6000.000000000002,52590.91941195997,0.0,3253.4016512085213,55844.32106316849,29.117314391413483,1.1368683772161603e-13,0,2.3305801732931286e-12
2025-02-27,79517.65610388346,71578.40795039621,198.44729022887873,20408.947257732078,16531.247278762985,942.5710626190227,6000.000000000002,6000.000000000002,52848.81092631104,0.0,1105.2794646911216,53954.09039100216,31.336983506112446,1.1368683772161603e-13,0,0.0
2025-02-28,44423.803799606765,33877.19684782335,15.391482087455643,18476.12914673111,14965.664608852203,7089.530243792156,6000.000000000002,6000.000000000001,20721.165002580565,0.0,29.820996544445308,20750.98599912501,81.21932207313074,1.1368683772161603e-13,0,9.347522755831505e-13
2025-03-01,54506.80798753833,37410.75805388131,0.0,18024.975419481605,14600.230089780103,10327.246790843134,6000.000000000001,6000.0,25341.7369342992,0.0,0.0,25341.7369342992,148.57119038085546,1.1368683772161603e-13,0,395.7697126833024
2025-03-02,87742.80610699122,76113.44890014268,219.96562330186714,20921.618206917126,16946.51074760287,0.0,6000.0,6000.000000000002,60771.38439476059,0.0,973.1609785184728,61744.54537327906,44.35185516720359,1.1368683772161603e-13,0,0.0
2025-03-03,89486.69486125131,75927.79276937238,331.62049271380727,20714.61147834803,16778.835297461912,306.49044999999967,6000.000000000002,6000.0,61734.4759256761,0.0,1721.9028893843563,63456.37881506046,72.03968099258584,1.1368683772161603e-13,0,4.206412995699793e-12
2025-03-04,80574.11176507542,73329.26003188698,423.8558437414647,20636.079354117315,16715.224276835026,632.8028635864879,6000.0,6000.000000000002,54424.38662886164,0.0,1357.4231056964854,55781.80973455813,37.04671645213401,1.1368683772161603e-13,0,2.0179413695586845e-12
2025-03-05,83910.59463786699,70368.15983353578,78.4481723159721,19862.72172681741,16088.804598722105,542.2188600197944,6000.000000000002,6000.0,56242.749609412334,0.0,299.1572077170509,56541.906817129384,61.415264224714605,1.1368683772161603e-13,0,0.0
2025-03-06,80945.97385457561,70321.62836832096,180.11829369153924,19340.59810428922,15665.884464474264,886.3788898609362,6000.0,6000.0,54328.74151826641,0.0,810.0218608752448,55138.76337914166,33.17297852727175,1.1368683772161603e-13,0,6.477933748239806
2025-03-07,51428.784652847055,33152.14324552405,0.0,17649.04123676896,14294.898703194634,8875.715178613054,6000.0,6000.916331764691,23590.841183283086,0.0,0.0,23590.841183283086,140.1495013269412,5.684341886080802e-14,0,164.49584361776735
2025-03-08,45704.34884839568,33344.98869925008,0.0,20224.167654680772,16364.615033201851,10422.29656243113,6000.916331764691,6019.761628530885,20171.274987151803,0.0,0.0,20171.274987151803,110.2160788886437,1.1368683772161603e-13,0,105.96868673014444
2025-03-09,83401.64009456776,68187.06338996204,231.96618610183555,19998.136854466677,16216.276317795804,1303.643989229718,6019.761628530885,6000.0,54961.79457702429,0.0,1257.1064227818915,56218.90099980618,70.27687603709485,1.1368683772161603e-13,0,0.0
2025-03-10,80541.55086376627,71928.89705240607,375.7552344494889,19618.59370308526,15891.060899499058,535.0480333,6000.0,6000.000000000002,54263.585695532965,0.0,1617.076359584263,55880.66205511723,33.28086484139236,1.1368683772161603e-13,0,0.0
2025-03-11,71618.11750474911,66689.46086811807,1619.204604376865,19482.068492681796,15780.475479072253,668.1536586453828,6000.000000000002,6000.000000000002,46740.84761820399,0.0,6270.401594254434,53011.249212458424,48.485145093438305,1.1368683772161603e-13,0,9.983125437429408e-13
2025-03-12,79775.60224366368,68013.06135233789,424.6998267361329,19814.970945193916,16050.126465607076,2237.382018626842,6000.000000000002,6000.0,51842.33310928162,0.0,1729.8853374120772,53572.2184466937,61.98961588791638,1.1368683772161603e-13,0,0.0
2025-03-13,79869.08448101934,70629.7016945799,696.0469392156174,19278.242744285584,15615.376622871325,117.26449734198081,6000.0,6000.000000000001,53107.700334355744,0.0,3391.964950788199,56499.66528514394,46.95627482029968,1.1368683772161603e-13,0,0.0
2025-03-14,40253.94458493164,30835.396750548818,9.154640003808595,19893.945714349164,16080.08472638404,11001.264419350831,6000.000000000001,6037.790335820875,17794.127336736703,0.0,15.938228246630764,17810.065564983335,99.12220486443238,1.1368683772161603e-13,0,527.6362259334578
2025-03-15,45443.649174294216,35951.13862219118,49.71369905321302,16832.980995659313,13537.603343109979,11781.349520555095,6037.790335820875,6145.691739569837,19753.457714898817,0.0,113.83942828227373,19867.29714318109,111.34796471088104,5.684341886080802e-14,0,272.31279588441953
2025-03-16,75979.81028707638,67197.60110435383,445.66727859329967,20096.25505685168,16409.089161662716,605.0555551281482,6145.691739569837,6000.0,49135.82784019425,0.0,1483.2574254362237,50619.08526563048,40.10764267783059,1.1368683772161603e-13,0,2.779110275241692e-12
2025-03-17,71786.82125987991,63572.11063958819,822.4462232635242,17704.389624434512,14340.555595791955,3172.591400449146,6000.0,6000.0,44527.903923751845,0.0,3880.383435898071,48408.28735964991,50.54636327143266,1.1368683772161603e-13,0,4.092726157978177e-12
2025-03-18,80749.90190750899,66662.57989164416,269.8070707400416,21234.40113479367,17199.864919182874,1771.8923830000006,6000.0,6000.0,51851.99178361187,0.0,1054.7465570706795,52906.73834068255,74.35465207974248,1.1368683772161603e-13,0,121.71556877027831
2025-03-19,67375.98084332464,63852.02604921628,608.8894006864962,20399.51401993947,16523.606356150973,1119.5373381476722,6000.0,6000.000000000001,42199.310280108344,0.0,2468.3969234969727,44667.707203605314,36.943071369069685,1.1368683772161603e-13,0,8.846257060213247e-13
2025-03-20,75188.16812814404,66221.82545560095,913.1995215945251,18498.17133997842,14983.51878538252,1411.410602502963,6000.000000000001,6000.0,48501.633594555344,0.0,4419.249875207664,52920.88346976301,54.61624378144169,1.1368683772161603e-13,0,5.655469513885578
2025-03-21,39512.826239091104,29868.03687418688,5.895912947019042,18104.23538439455,14599.92382259612,14336.156707538776,6000.0,6071.674265292737,16930.846365693436,0.0,9.085601851356342,16939.93196754479,126.65228157481349,1.1368683772161603e-13,0,138.48957782797908
2025-03-22,41030.256036897685,30619.485482918637,34.97030256300002,19276.050251014167,15555.600247115368,11052.806049485833,6071.674265292737,6136.119216632858,17651.742547009453,0.0,62.82414855442953,17714.566695563884,115.24653588409689,1.1368683772161603e-13,0,226.18967396726262
2025-03-23,75172.08436149429,64265.75090914701,686.1420115156952,19382.37847843633,15822.233862503002,2622.028186882705,6136.119216632858,6000.000000000001,47518.56740337108,0.0,2880.590446786448,50399.15785015753,65.42726624181365,1.1368683772161603e-13,0,187.0956332692034
2025-03-24,71114.9125465697,64380.05040668912,645.4680049002517,19026.017086475797,15411.073840045397,3412.078081625612,6000.000000000001,6000.000000000001,44617.35223649567,0.0,2353.8587457721746,46971.21098226785,45.1999027870489,1.1368683772161603e-13,0,1.0871303857129533e-12
2025-03-25,78509.87323638728,66356.90232916175,646.2673205651754,19611.232444878184,15885.098280351327,2326.910766,6000.000000000001,6000.0,50276.42811543321,0.0,2288.0123476247754,52564.44046305799,73.31851331767915,1.1368683772161603e-13,0,5.684341886080801e-13
2025-03-26,68119.13673172609,61807.807448366,796.074772643869,18560.82644203726,15034.269418050184,3484.7703256460954,6000.0,6000.0,42746.34387241903,0.0,3247.962636035072,45994.3065084541,44.87500190673352,1.1368683772161603e-13,0,112.26538827226804
2025-03-27,70185.17788655488,63550.835565787056,697.3533548453781,18989.861611562177,15381.787905365363,1923.1258176059546,6000.0,6000.0,44104.19498166544,0.0,2498.32119664323,46602.516178308666,44.95600406092556,1.1368683772161603e-13,0,4.4231285301066237e-13
2025-03-28,36468.005400299204,29071.05600993582,9.030369876653424,17494.122346128428,14137.134537190193,14901.21780407157,6000.0,6036.782847970928,16250.459903303901,0.0,14.452098168919122,16264.91200147282,112.37022412438104,5.684341886080802e-14,0,345.409783348038
2025-03-29,33839.61879493758,29005.743473878112,80.19835305729265,17439.22979578184,14086.053795162348,18025.556641316514,6036.782847970928,6080.918780660866,14719.571064814072,0.0,195.6143530980171,14915.18541791209,88.92908435960086,1.1368683772161603e-13,0,88.01598725933172
2025-03-30,70046.12403311853,61461.27042735908,1186.0892126893777,17644.50458658462,14364.875617728325,4022.1109704588634,6080.918780660866,6000.0,43247.79023717807,0.0,3829.5965121199406,47077.38674929801,62.511706063727146,1.1368683772161603e-13,0,1.1119993814645568e-12
2025-03-31,61180.158239741824,59332.24338840863,2088.3622083264954,16878.366134487344,13671.47656893475,1262.3265463821685,6000.0,6000.0,38123.91144619819,0.0,8138.578369795889,46262.48981599408,40.029620770373434,1.1368683772161603e-13,0,1.1368683772161603e-12
2025-04-01,73954.66438130294,63987.845180421515,1401.0782109494562,16528.510481891797,13388.093490332358,2039.654885108201,6000.0,6000.000000000002,47391.99521162266,0.0,5073.167810526769,52465.163022149434,61.32049764689201,1.1368683772161603e-13,0,0.0
2025-04-02,70711.25445112925,63808.94776633027,1378.154954027139,18148.170277073634,14700.017924429645,1303.6149690767875,6000.000000000002,6000.0,44954.90724958375,0.0,5469.6966751501095,50424.60392473386,36.510412621507506,1.1368683772161603e-13,0,2.072120253160392e-12
2025-04-03,72017.16554835589,62753.26263578684,720.4919982048408,20233.22771561359,16388.91444964701,3765.911104291735,6000.0,6000.000000000002,45637.74647061275,0.0,2227.3345119594956,47865.080982572246,62.91475364999797,1.1368683772161603e-13,0,1.4921397450962104e-12
2025-04-04,32124.37874960051,27561.304596197522,65.15282720173781,15999.999999999998,12932.616843563774,18128.272015233335,6000.000000000002,6030.4257293735845,13849.764437291004,0.0,109.49066592515571,13959.25510321616,81.41028917477446,1.1368683772161603e-13,0,27.383156436224
2025-04-05,31296.913310938227,27962.100387093662,1151.1667056486285,16622.48916204919,13491.599377696075,13938.262324592433,6030.4257293735845,6000.0,13578.15681059933,0.0,3380.191750710782,16958.34856131011,68.18528080230938,1.1368683772161603e-13,0,5.364597654988756e-13
2025-04-06,67407.3949696162,61374.03024847918,1192.5657888707829,17020.941432777887,13786.962560550091,4922.540901222112,6000.0,6000.0,41604.14306367505,0.0,4471.223516923106,46075.36658059816,48.71615883506404,1.1368683772161603e-13,0,1.4779288903810084e-12
2025-04-07,59697.3182330537,57263.65029608017,3072.2075561550055,17322.952225382433,14031.591302559773,3801.777648885796,6000.0,6000.000000000002,36632.73675200541,0.0,12102.420364657213,48735.15711666262,49.725486166904645,1.1368683772161603e-13,0,1.4139800441625994e-12
2025-04-08,69027.34108413674,61397.42266054184,809.9940029016377,18563.274248901296,15036.252141610054,4327.200936772242,6000.000000000002,6000.0,42667.006140984166,0.0,3455.6164811248327,46122.622622109,56.99555840658003,1.1368683772161603e-13,0,9.521272659185342e-13
2025-04-09,67355.75004840831,62783.06385166582,1164.6759660856853,16865.688018654677,13661.207295110293,1608.9480762337885,6000.0,6000.0,42146.13077197697,0.0,4509.454109339631,46655.5848813166,36.572619820440664,1.1368683772161603e-13,0,3.183231456205249e-12
2025-04-10,65330.194950932666,59784.58609649708,1079.8124689238657,18348.54156446348,14862.318667215417,2917.537771203183,6000.0,6000.0,41324.51274600203,0.0,3836.5773401114957,45161.09008611352,36.479413275773204,1.1368683772161603e-13,0,1.5916157281026244e-12
2025-04-11,31224.54779789021,27727.819218946315,158.76838776798485,18783.688833257962,15208.120126243663,18994.36873363334,6000.0,6007.4086985503245,13048.370533721936,0.0,382.67889669206573,13431.049430414001,34.19302229871505,1.1368683772161603e-13,0,6.667828695293608
2025-04-12,33764.55969922161,27583.497756332014,31.712610832180246,19120.426066709,15490.45536644818,14960.079116669704,6007.4086985503245,6004.175084757117,14095.821288708597,0.0,68.08599558990215,14163.907284298499,105.3324772447204,1.1368683772161603e-13,0,7.387531588566894
2025-04-13,62675.725582097904,59815.11518683801,1122.93734838215,18173.234767135313,14724.07773766101,3212.537026902191,6004.175084757117,6000.0,38766.75296085625,0.0,4129.117516882314,42895.87047773856,32.873040637472435,1.1368683772161603e-13,0,5.1514348342607263e-14
2025-04-14,65927.72747574236,58295.43196172964,1077.13045770497,18415.914452778827,14916.890706750848,3345.5068764736448,6000.0,6000.000000000002,40812.53770196845,0.0,3342.2740501294356,44154.811752097885,52.33828616181903,1.1368683772161603e-13,0,9.876544027065393e-13
2025-04-15,59022.27423866267,56077.10647094584,1137.8758569546158,18316.411455446003,14836.293278911264,3595.4353183356516,6000.000000000002,6000.000000000002,35402.9152527717,0.0,5021.622653658006,40424.53790642971,43.0205703263522,1.1368683772161603e-13,0,3.1585845050585704e-13
2025-04-16,64863.134558730046,60807.728619674475,1008.5415485653103,16962.728517589814,13739.810099247745,2813.7597966977237,6000.000000000002,6000.0,40126.336948606986,0.0,3593.6642603763794,43720.00120898336,33.705882390444714,1.1368683772161603e-13,0,5.053735208093713e-13
2025-04-17,59154.04167033874,56371.12904087608,1431.6711571458777,15944.115008115274,12914.733156573375,1905.0759970168012,6000.0,6000.000000000002,36733.680766923106,0.0,5683.865990220653,42417.54675714376,34.70964111384459,1.1368683772161603e-13,0,0.0
2025-04-18,30570.71647382528,26269.28918664377,122.88328152039907,16833.333333333332,13621.249806526705,16825.97175801758,6000.000000000002,6015.277992748108,12977.674882790081,0.0,237.90847319295432,13215.583355983035,54.414629663600586,1.1368683772161603e-13,0,13.750193473297387
2025-04-19,30066.736411630176,26050.932085555512,175.50653126024645,16500.0,13363.403099930903,16305.162466333331,6015.277992748108,6017.052326158218,12669.048244193718,0.0,362.505067212084,13031.553311405802,79.64270357661215,1.1368683772161603e-13,0,15.347093542396493
2025-04-20,60665.30510888588,57607.21287430555,1300.6039280519979,16092.837146110907,13050.545181892232,3907.779954168912,6017.052326158218,6000.0,37837.05028588756,0.0,4686.934360212423,42523.98464609998,43.297944038288996,1.1368683772161603e-13,0,0.0
2025-04-21,64013.21323790759,56902.75175670796,1339.8873837857552,15631.168163101018,12661.246212111824,6755.806807997858,6000.0,6000.000000000001,38966.93284451942,0.0,4665.072564375919,43632.00540889534,62.974056268291505,1.1368683772161603e-13,0,8.881784197001252e-13
2025-04-22,56941.87517787269,54105.766238480646,2334.4909352593054,16909.643435519407,13696.811182770723,1074.4956052279063,6000.000000000001,6000.0,35515.01836984386,0.0,8128.714615779792,43643.732985623654,62.28842780517962,1.1368683772161603e-13,0,5.559996907322784e-13
2025-04-23,55403.724675730664,53872.277753887814,1958.0765055404145,16043.30456700646,12995.076699275234,1382.209673270344,6000.0,6000.0,34058.73166310141,0.0,7241.075282896953,41299.80694599837,54.304267260394006,1.1368683772161603e-13,0,1.1368683772161603e-12
2025-04-24,57440.37899641423,54208.15330294454,505.0532943947396,15809.844290902016,12805.973875630632,4619.229484901162,6000.0,6000.0,35315.87992093262,0.0,2379.9986076526175,37695.878528585235,37.15182429064819,1.1368683772161603e-13,0,2.5135449277513544e-12
2025-04-25,30656.41942800209,25706.96380375138,30.378558208272636,17759.921391188767,14371.627116437174,20348.690437671397,6000.0,6015.45467825081,12458.09568712339,0.0,45.99635576910913,12504.0920428925,51.70761276275003,1.1368683772161603e-13,0,13.909210425727874
2025-04-26,30376.878357720496,26375.668893103277,81.82243100608707,19123.147148038195,15493.230831785426,22757.381375353194,6015.45467825081,6011.586187279161,12487.775331102475,0.0,207.454423908888,12695.229755011364,52.16457278567652,1.1368683772161603e-13,0,25.828511248189933
2025-04-27,55421.31641254391,52735.895690194375,2155.522711973328,17558.812470785317,14233.06566988735,2992.200417606433,6011.586187279161,6000.0,33622.24399624833,0.0,10013.104588938797,43635.34858518713,39.868615386735,1.1368683772161603e-13,0,0.0
2025-04-28,67504.51154291871,61021.7340803602,621.2758367390954,14385.198250046058,11652.010582537308,2287.85493565394,6000.0,6000.000000000002,42409.55878394698,0.0,2491.1435834292215,44900.7023673762,32.67579239752269,1.1368683772161603e-13,0,0.0
2025-04-29,58534.97885829502,54400.88933041097,1020.6682033736112,15827.2307091465,12820.056874408667,4981.1699815534175,6000.000000000002,6000.0,34950.886150305,0.0,4594.711062815578,39545.59721312058,38.47029544897018,1.1368683772161603e-13,0,0.0
2025-04-30,55169.03722027161,51885.29957456014,1832.0402259170723,14127.930024251855,11443.623319644004,2776.178659768997,6000.0,6000.0,33721.63186386185,0.0,7268.697729181357,40990.32959304321,44.005065404105906,1.1368683772161603e-13,0,8.206768598029157e-13
2025-05-01,58748.06235724109,55704.33212047917,2949.078940567584,19499.718347542166,15794.771861509156,3937.0857749097368,6000.0,6000.0,36614.8086455605,0.0,14666.432079081966,51281.24072464247,47.52406030288996,1.1368683772161603e-13,0,0.0
2025-05-02,33959.27376250047,29382.345535802488,119.89056403348582,17666.666666666664,14309.999999999998,11855.249349833335,6000.0,6000.0,15910.733983341925,0.0,246.76762238672183,16157.501605728647,58.84958197547667,1.1368683772161603e-13,0,0.0
2025-05-03,33204.02496330496,28309.8265445228,301.9642358322038,17495.00629837878,14170.955101686815,16420.567933533333,6000.0,6000.0,15091.46317412462,0.0,1218.7607599925375,16310.223934117157,66.012578805256,1.1368683772161603e-13,0,1.0862422072932532e-12
2025-05-04,64845.44913773528,58896.83429813639,735.2270301932248,14887.394168774332,12058.789276707208,5068.789103262457,6000.0,6000.0,41507.90314549242,0.0,3209.758628933773,44717.66177442619,46.664978655172796,1.1368683772161603e-13,0,5.826450433232822e-13
2025-05-05,66606.97887876537,59926.76515096438,653.5575860316843,18747.159257266532,15185.198998385895,1942.3556796853939,6000.0,6000.0,43030.29462247181,0.0,2866.3906910174505,45896.68531348926,55.43094892371617,1.1368683772161603e-13,0,1.8189894035458565e-12
2025-05-06,56929.50355065394,55098.36510690871,3166.3288505901473,18494.668351420663,14980.681364650736,1880.6246039253288,6000.0,6000.0,36888.392876348225,0.0,14532.056876176457,51420.449752524684,66.34058464299387,1.1368683772161603e-13,0,1.7053025658242404e-12
2025-05-07,60924.46383352813,57894.557305996954,1553.3670881825713,15569.587908661415,12611.366206015748,1421.8567370998583,6000.0,6000.000000000002,39936.78573836931,0.0,6532.648765789755,46469.434504159064,60.274670986250754,1.1368683772161603e-13,0,1.5631940186722204e-12
2025-05-08,66667.68699395194,61585.710197934546,1261.518429167896,14868.867750769208,12043.78287812306,4195.631353759659,6000.000000000002,6000.0,41839.06947014283,0.0,6857.054008899442,48696.123479042275,41.30107361929309,1.1368683772161603e-13,0,1.2505552149377763e-12
2025-05-09,35717.36935926728,28124.90448821376,34.63252864589958,16833.33333333333,13635.000000000002,16461.817832600005,6000.0,6000.000000000001,16051.999623483325,0.0,132.0813785021067,16184.081001985433,88.69379673491348,1.1368683772161603e-13,0,0.0
2025-05-10,35519.128329853374,28264.46621462788,63.09968230733682,17664.25276086596,14308.044736301423,12850.312588134042,6000.000000000001,6000.0,16619.86476989047,0.0,164.10861975986143,16783.97338965033,63.7429958851696,1.1368683772161603e-13,0,4.369169499283993
2025-05-11,65031.666117564804,60337.028716831956,1269.1169790145418,14498.958656231724,11744.156511547695,3367.2644686958383,6000.0,6000.0,41370.385770572175,0.0,6314.349974000486,47684.73574457266,40.2355946773806,1.1368683772161603e-13,0,1.566746732351021e-12
2025-05-12,59697.36628029533,56424.28853749813,1433.1047667758924,13678.14796947323,11079.299855273315,3327.3499554841,6000.0,6000.000000000004,37787.146549928526,0.0,6443.199926415777,44230.346476344304,55.06923994959901,1.1368683772161603e-13,0,6.771472271793755e-12
2025-05-13,68338.33330331776,60020.28901518395,855.053189460089,17665.316310810882,14308.906211756817,4389.719334563275,6000.000000000004,6000.000000000002,43177.40184774743,0.0,4200.3275992875315,47377.72944703496,60.64452726528984,1.1368683772161603e-13,0,1.7763568394002505e-13
2025-05-14,66792.05962168412,59510.72318911902,457.3368042348826,15362.005927532233,12443.224801301116,4035.130081586108,6000.000000000002,6000.0,42403.94260563443,0.0,1711.7269413494944,44115.669546983925,50.555893219685316,1.1368683772161603e-13,0,4.04121180963557e-13
2025-05-15,64675.19089230941,58184.85678343162,645.4360229645945,16718.470965292938,13541.961481887278,2888.725040927219,6000.0,6000.000000000001,42199.99780387436,0.0,2222.7754744631275,44422.77327833748,44.773613148143994,1.1368683772161603e-13,0,0.0
2025-05-16,34696.516363572126,27106.292969304846,57.1879103401393,16833.333333333332,13567.75208688805,21182.39310263333,6000.000000000001,6074.719903457723,15963.790366416932,0.0,139.92361968027376,16103.713986097206,66.78802827390344,1.1368683772161603e-13,0,67.24791311195067
2025-05-17,35399.213965118,28414.516665893407,52.865955318323245,18295.2587758951,14883.893154650304,14607.217917899998,6074.719903457723,6002.793741040757,16138.14679150613,0.0,322.39198012541704,16460.538771631545,73.4062287806481,1.1368683772161603e-13,0,2.514366936681462
2025-05-18,68071.78028006403,60790.27992413366,663.0127683215028,15119.191718814638,12249.05965917654,4906.99253261674,6002.793741040757,6000.000000000001,42965.01671473386,0.0,2271.1057434693257,45236.12245820319,44.78973088076074,1.1368683772161603e-13,0,0.0
