model,date,release_time,kind,objective_yuan,residual,milp,mip_gap,latest_source_date,scenario_count
Q4-3,2025-04-01,12:00,keep,38337.76566594071,1.0913936421275139e-11,False,0.0,2025-03-15,8
Q4-3,2025-04-01,12:00,selected,35669.66097994126,1.0913936421275139e-11,False,0.0,2025-03-15,8
Q4-3,2025-04-01,18:00,keep,18901.74540694235,5.4569682106375694e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-01,18:00,selected,18807.960881481875,5.4569682106375694e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-02,00:00,selected,54985.30131547465,2.1827872842550278e-11,False,0.0,2025-03-28,8
Q4-3,2025-04-02,06:00,keep,54505.484710067954,3.637978807091713e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-02,06:00,selected,48716.64638069193,2.9103830456733704e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-02,12:00,keep,34200.71250086917,1.0913936421275139e-11,False,0.0,2025-03-15,8
Q4-3,2025-04-02,12:00,selected,31728.22761883531,1.8189894035458565e-11,False,0.0,2025-03-15,8
Q4-3,2025-04-02,18:00,keep,18075.373973394388,5.4569682106375694e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-02,18:00,selected,18003.44195925174,7.275957614183426e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-03,00:00,selected,55822.46850438854,1.2278178473934531e-11,False,0.0,2025-03-28,8
Q4-3,2025-04-03,06:00,keep,44138.23147110928,2.1827872842550278e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-03,06:00,selected,43386.02348278135,2.1827872842550278e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-03,12:00,keep,34389.02021216233,3.637978807091713e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-03,12:00,selected,34214.37676804716,1.9099388737231493e-11,False,0.0,2025-03-15,8
Q4-3,2025-04-03,18:00,keep,18327.266016593236,5.002220859751105e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-03,18:00,selected,18198.253079681705,3.637978807091713e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-04,00:00,selected,17425.179417854506,7.048583938740194e-12,False,0.0,2025-03-28,8
Q4-3,2025-04-04,06:00,keep,11724.015620473238,1.8189894035458565e-12,False,0.0,2025-03-22,8
Q4-3,2025-04-04,06:00,selected,11598.040311045723,1.8189894035458565e-12,False,0.0,2025-03-22,8
Q4-3,2025-04-04,12:00,keep,10140.314398226697,1.8189894035458565e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-04,12:00,selected,10140.314398226697,1.8189894035458565e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-04,18:00,keep,7943.330281771789,0.0,False,0.0,2025-03-15,8
Q4-3,2025-04-04,18:00,selected,7928.542680345126,1.8189894035458565e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-05,00:00,selected,17092.872120345128,7.275957614183426e-12,False,0.0,2025-03-28,8
Q4-3,2025-04-05,06:00,keep,12891.68985554372,3.637978807091713e-12,False,0.0,2025-03-22,8
Q4-3,2025-04-05,06:00,selected,12553.730434814246,3.637978807091713e-12,False,0.0,2025-03-22,8
Q4-3,2025-04-05,12:00,keep,10782.770544558249,3.637978807091713e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-05,12:00,selected,10358.638445695065,1.8189894035458565e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-05,18:00,keep,8453.789090079512,9.094947017729282e-13,False,0.0,2025-03-15,8
Q4-3,2025-04-05,18:00,selected,8383.399401778908,1.4779288903810084e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-06,00:00,selected,50961.17646701739,1.4551915228366852e-11,False,0.0,2025-03-28,8
Q4-3,2025-04-06,06:00,keep,42069.98142965854,2.1827872842550278e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-06,06:00,selected,39774.03319838258,7.275957614183426e-12,False,0.0,2025-03-22,8
Q4-3,2025-04-06,12:00,keep,34478.33335735963,1.0913936421275139e-11,False,0.0,2025-04-05,8
Q4-3,2025-04-06,12:00,selected,33633.26978901651,1.4551915228366852e-11,False,0.0,2025-04-05,8
Q4-3,2025-04-06,18:00,keep,18043.0286369756,4.661160346586257e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-06,18:00,selected,17879.15923415016,5.002220859751105e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-07,00:00,selected,44994.23791715266,1.4551915228366852e-11,False,0.0,2025-03-28,8
Q4-3,2025-04-07,06:00,keep,47918.22314164169,4.001776687800884e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-07,06:00,selected,40332.84969284161,2.546585164964199e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-07,12:00,keep,34045.908269896856,1.0913936421275139e-11,False,0.0,2025-04-05,8
Q4-3,2025-04-07,12:00,selected,32534.282693611334,7.275957614183426e-12,False,0.0,2025-04-05,8
Q4-3,2025-04-07,18:00,keep,18220.600785961313,5.6843418860808015e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-07,18:00,selected,18059.016592184904,5.4569682106375694e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-08,00:00,selected,53742.87099235607,1.4551915228366852e-11,False,0.0,2025-04-07,8
Q4-3,2025-04-08,06:00,keep,42996.35762473945,1.8189894035458565e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-08,06:00,selected,41116.18124085764,1.0913936421275139e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-08,12:00,keep,34860.94143305533,1.4551915228366852e-11,False,0.0,2025-04-05,8
Q4-3,2025-04-08,12:00,selected,34269.817878438844,1.4551915228366852e-11,False,0.0,2025-04-05,8
Q4-3,2025-04-08,18:00,keep,17787.772210346262,9.094947017729282e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-08,18:00,selected,17692.711296289108,1.2732925824820995e-11,False,0.0,2025-03-15,8
Q4-3,2025-04-09,00:00,selected,52943.47324339475,7.275957614183426e-12,False,0.0,2025-04-07,8
Q4-3,2025-04-09,06:00,keep,44577.63957859687,1.4551915228366852e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-09,06:00,selected,43022.2368425615,1.8189894035458565e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-09,12:00,keep,36171.374549071115,7.275957614183426e-12,False,0.0,2025-03-31,8
Q4-3,2025-04-09,12:00,selected,35051.11851321992,9.094947017729282e-12,False,0.0,2025-03-31,8
Q4-3,2025-04-09,18:00,keep,19023.049324212792,5.4569682106375694e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-09,18:00,selected,18892.2823845363,7.275957614183426e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-10,00:00,selected,52216.503240649865,1.4551915228366852e-11,False,0.0,2025-04-07,8
Q4-3,2025-04-10,06:00,keep,43820.528874422445,1.0913936421275139e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-10,06:00,selected,42120.469619046366,1.8189894035458565e-11,False,0.0,2025-03-22,8
Q4-3,2025-04-10,12:00,keep,34583.57269039256,7.275957614183426e-12,False,0.0,2025-04-09,8
Q4-3,2025-04-10,12:00,selected,33620.492351558874,3.637978807091713e-12,False,0.0,2025-04-09,8
Q4-3,2025-04-10,18:00,keep,19049.963231036152,5.4569682106375694e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-10,18:00,selected,18854.228304892677,9.094947017729282e-12,False,0.0,2025-03-15,8
Q4-3,2025-04-11,00:00,selected,16056.576980796588,7.275957614183426e-12,False,0.0,2025-04-07,8
Q4-3,2025-04-11,06:00,keep,12030.54142464949,2.0463630789890885e-12,False,0.0,2025-04-10,8
Q4-3,2025-04-11,06:00,selected,11592.499107350966,5.4569682106375694e-12,False,0.0,2025-04-10,8
Q4-3,2025-04-11,12:00,keep,9853.012074129307,1.8189894035458565e-12,False,0.0,2025-04-10,8
Q4-3,2025-04-11,12:00,selected,9636.187774903388,1.8189894035458565e-12,False,0.0,2025-04-10,8
Q4-3,2025-04-11,18:00,keep,7807.568560315349,5.684341886080802e-14,False,0.0,2025-04-10,8
Q4-3,2025-04-11,18:00,selected,7807.568560315349,5.684341886080802e-14,False,0.0,2025-04-10,8
Q4-3,2025-04-12,00:00,selected,17890.06182984444,8.29913915367797e-12,False,0.0,2025-04-07,8
Q4-3,2025-04-12,06:00,keep,12463.589333596272,1.8189894035458565e-12,False,0.0,2025-04-10,8
Q4-3,2025-04-12,06:00,selected,12444.908437675978,2.9558577807620168e-12,False,0.0,2025-04-10,8
Q4-3,2025-04-12,12:00,keep,11305.809279801892,1.8189894035458565e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-12,12:00,selected,11262.478521346855,3.979039320256561e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-12,18:00,keep,8183.038911789356,9.094947017729282e-13,False,0.0,2025-04-11,8
Q4-3,2025-04-12,18:00,selected,8183.038911789356,9.094947017729282e-13,False,0.0,2025-04-11,8
Q4-3,2025-04-13,00:00,selected,49183.44198263129,2.9103830456733704e-11,False,0.0,2025-04-07,8
Q4-3,2025-04-13,06:00,keep,35290.81149921967,1.3642420526593924e-11,False,0.0,2025-04-10,8
Q4-3,2025-04-13,06:00,selected,34964.371550169795,8.185452315956354e-12,False,0.0,2025-04-10,8
Q4-3,2025-04-13,12:00,keep,31532.17030598295,7.275957614183426e-12,False,0.0,2025-04-12,8
Q4-3,2025-04-13,12:00,selected,30566.251677118682,7.275957614183426e-12,False,0.0,2025-04-12,8
Q4-3,2025-04-13,18:00,keep,17920.64551163129,4.092726157978177e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-13,18:00,selected,17843.42721636798,5.4569682106375694e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-14,00:00,selected,51696.69277478906,3.637978807091713e-11,False,0.0,2025-04-07,8
Q4-3,2025-04-14,06:00,keep,40109.61644312943,7.275957614183426e-12,False,0.0,2025-04-10,8
Q4-3,2025-04-14,06:00,selected,38369.96758281513,1.3983481039758772e-11,False,0.0,2025-04-10,8
Q4-3,2025-04-14,12:00,keep,32345.154559226954,3.637978807091713e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-14,12:00,selected,32197.717030479453,7.275957614183426e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-14,18:00,keep,18460.161016448303,5.7980287238024175e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-14,18:00,selected,18365.263989583596,5.002220859751105e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-15,00:00,selected,44211.70856123148,3.637978807091713e-11,False,0.0,2025-04-14,8
Q4-3,2025-04-15,06:00,keep,40526.36136162674,1.4551915228366852e-11,False,0.0,2025-03-30,8
Q4-3,2025-04-15,06:00,selected,37095.932661477134,7.275957614183426e-12,False,0.0,2025-03-30,8
Q4-3,2025-04-15,12:00,keep,31818.025154278595,3.637978807091713e-12,False,0.0,2025-04-14,8
Q4-3,2025-04-15,12:00,selected,29755.204624028116,1.4551915228366852e-11,False,0.0,2025-04-14,8
Q4-3,2025-04-15,18:00,keep,17722.827105763292,1.6370904631912708e-11,False,0.0,2025-04-11,8
Q4-3,2025-04-15,18:00,selected,17668.738185851507,7.73070496506989e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-16,00:00,selected,50417.58256745459,1.864464138634503e-11,False,0.0,2025-04-15,8
Q4-3,2025-04-16,06:00,keep,46241.56725755014,1.4551915228366852e-11,False,0.0,2025-04-14,8
Q4-3,2025-04-16,06:00,selected,41827.53453425176,2.1827872842550278e-11,False,0.0,2025-04-14,8
Q4-3,2025-04-16,12:00,keep,34962.782999870535,7.275957614183426e-12,False,0.0,2025-04-14,8
Q4-3,2025-04-16,12:00,selected,31934.43592159682,1.0913936421275139e-11,False,0.0,2025-04-14,8
Q4-3,2025-04-16,18:00,keep,18433.683671909705,5.4569682106375694e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-16,18:00,selected,18352.399648554554,8.185452315956354e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-17,00:00,selected,45540.51089303318,2.1827872842550278e-11,False,0.0,2025-04-15,8
Q4-3,2025-04-17,06:00,keep,41249.714935759854,1.0913936421275139e-11,False,0.0,2025-04-14,8
Q4-3,2025-04-17,06:00,selected,38423.94130073869,2.000888343900442e-11,False,0.0,2025-04-14,8
Q4-3,2025-04-17,12:00,keep,32769.42426410933,2.546585164964199e-11,False,0.0,2025-04-14,8
Q4-3,2025-04-17,12:00,selected,30887.433838763,1.1141310096718371e-11,False,0.0,2025-04-14,8
Q4-3,2025-04-17,18:00,keep,17919.46715510565,5.4569682106375694e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-17,18:00,selected,17823.10230177875,4.547473508864641e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-18,00:00,selected,16257.635836532072,5.4569682106375694e-12,False,0.0,2025-04-15,8
Q4-3,2025-04-18,06:00,keep,11168.407859822064,1.8189894035458565e-12,False,0.0,2025-04-03,8
Q4-3,2025-04-18,06:00,selected,11030.132430185546,3.637978807091713e-12,False,0.0,2025-04-03,8
Q4-3,2025-04-18,12:00,keep,9562.111690775555,1.8189894035458565e-12,False,0.0,2025-04-14,8
Q4-3,2025-04-18,12:00,selected,9562.111690775555,1.8189894035458565e-12,False,0.0,2025-04-14,8
Q4-3,2025-04-18,18:00,keep,7747.089889745918,5.684341886080802e-14,False,0.0,2025-04-11,8
Q4-3,2025-04-18,18:00,selected,7747.089889745918,5.684341886080802e-14,False,0.0,2025-04-11,8
Q4-3,2025-04-19,00:00,selected,15944.366273486934,7.275957614183426e-12,False,0.0,2025-04-15,8
Q4-3,2025-04-19,06:00,keep,10415.034016731566,1.8189894035458565e-12,False,0.0,2025-04-03,8
Q4-3,2025-04-19,06:00,selected,10356.170368028093,3.637978807091713e-12,False,0.0,2025-04-03,8
Q4-3,2025-04-19,12:00,keep,10018.938524228433,3.637978807091713e-12,False,0.0,2025-04-18,8
Q4-3,2025-04-19,12:00,selected,9836.363387114474,4.547473508864641e-12,False,0.0,2025-04-18,8
Q4-3,2025-04-19,18:00,keep,7755.074521374722,3.495870259939693e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-19,18:00,selected,7755.074521374722,3.495870259939693e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-20,00:00,selected,46760.22385311983,2.1827872842550278e-11,False,0.0,2025-04-15,8
Q4-3,2025-04-20,06:00,keep,36350.284054688236,7.275957614183426e-12,False,0.0,2025-04-14,8
Q4-3,2025-04-20,06:00,selected,35441.42779131863,7.275957614183426e-12,False,0.0,2025-04-14,8
Q4-3,2025-04-20,12:00,keep,31628.35947378068,3.637978807091713e-12,False,0.0,2025-04-19,8
Q4-3,2025-04-20,12:00,selected,30949.8363585411,7.275957614183426e-12,False,0.0,2025-04-19,8
Q4-3,2025-04-20,18:00,keep,19347.824181805325,5.4569682106375694e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-20,18:00,selected,19185.799075432096,3.637978807091713e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-21,00:00,selected,48140.80856398897,4.3655745685100555e-11,False,0.0,2025-04-15,8
Q4-3,2025-04-21,06:00,keep,37621.8805563758,7.275957614183426e-12,False,0.0,2025-04-14,8
Q4-3,2025-04-21,06:00,selected,36366.33033785549,7.275957614183426e-12,False,0.0,2025-04-14,8
Q4-3,2025-04-21,12:00,keep,32028.614507142396,1.0913936421275139e-11,False,0.0,2025-04-20,8
Q4-3,2025-04-21,12:00,selected,31860.850874834872,1.5006662579253316e-11,False,0.0,2025-04-20,8
Q4-3,2025-04-21,18:00,keep,19452.93114938201,2.1600499167107046e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-21,18:00,selected,19332.11124080089,9.094947017729282e-12,False,0.0,2025-04-11,8
Q4-3,2025-04-22,00:00,selected,43980.377739884156,2.1827872842550278e-11,False,0.0,2025-04-15,8
Q4-3,2025-04-22,06:00,keep,45409.70211985317,1.4551915228366852e-11,False,0.0,2025-04-19,8
Q4-3,2025-04-22,06:00,selected,39339.929389833414,1.546140993013978e-11,False,0.0,2025-04-19,8
Q4-3,2025-04-22,12:00,keep,33289.04894697519,7.275957614183426e-12,False,0.0,2025-04-20,8
Q4-3,2025-04-22,12:00,selected,30059.240128273814,1.0913936421275139e-11,False,0.0,2025-04-20,8
Q4-3,2025-04-22,18:00,keep,18672.151933341323,1.8189894035458565e-11,False,0.0,2025-04-21,8
Q4-3,2025-04-22,18:00,selected,18565.34222261599,9.094947017729282e-12,False,0.0,2025-04-21,8
Q4-3,2025-04-23,00:00,selected,42654.16244604993,2.9103830456733704e-11,False,0.0,2025-04-22,8
Q4-3,2025-04-23,06:00,keep,45200.468682936946,1.8189894035458565e-11,False,0.0,2025-04-19,8
Q4-3,2025-04-23,06:00,selected,38025.87283179069,7.275957614183426e-12,False,0.0,2025-04-19,8
Q4-3,2025-04-23,12:00,keep,32161.78404152075,1.0913936421275139e-11,False,0.0,2025-04-20,8
Q4-3,2025-04-23,12:00,selected,30410.57552985289,1.0913936421275139e-11,False,0.0,2025-04-20,8
Q4-3,2025-04-23,18:00,keep,18193.994600200986,5.115907697472721e-12,False,0.0,2025-04-22,8
Q4-3,2025-04-23,18:00,selected,18069.946622043288,3.637978807091713e-12,False,0.0,2025-04-22,8
Q4-3,2025-04-24,00:00,selected,43871.372805709005,2.1827872842550278e-11,False,0.0,2025-04-23,8
Q4-3,2025-04-24,06:00,keep,34002.24166475254,1.0913936421275139e-11,False,0.0,2025-04-19,8
Q4-3,2025-04-24,06:00,selected,32713.08710213468,1.0913936421275139e-11,False,0.0,2025-04-19,8
Q4-3,2025-04-24,12:00,keep,31563.736993031947,1.0913936421275139e-11,False,0.0,2025-04-20,8
Q4-3,2025-04-24,12:00,selected,30188.3936278442,1.4551915228366852e-11,False,0.0,2025-04-20,8
Q4-3,2025-04-24,18:00,keep,18737.019535936768,6.139089236967266e-12,False,0.0,2025-04-22,8
Q4-3,2025-04-24,18:00,selected,18555.932257232125,2.7284841053187847e-12,False,0.0,2025-04-22,8
Q4-3,2025-04-25,00:00,selected,15607.275303099907,3.637978807091713e-12,False,0.0,2025-04-23,8
Q4-3,2025-04-25,06:00,keep,10127.977838022314,9.094947017729282e-13,False,0.0,2025-04-19,8
Q4-3,2025-04-25,06:00,selected,10026.111810389131,3.637978807091713e-12,False,0.0,2025-04-19,8
Q4-3,2025-04-25,12:00,keep,9354.388171658491,9.094947017729282e-13,False,0.0,2025-04-24,8
Q4-3,2025-04-25,12:00,selected,9267.456030293059,2.9274360713316128e-12,False,0.0,2025-04-24,8
Q4-3,2025-04-25,18:00,keep,7511.850533205838,9.094947017729282e-13,False,0.0,2025-04-24,8
Q4-3,2025-04-25,18:00,selected,7445.326659073279,9.094947017729282e-13,False,0.0,2025-04-24,8
Q4-3,2025-04-26,00:00,selected,15875.467187111228,9.094947017729282e-12,False,0.0,2025-04-25,8
Q4-3,2025-04-26,06:00,keep,10657.759306806382,3.183231456205249e-12,False,0.0,2025-04-19,8
Q4-3,2025-04-26,06:00,selected,10547.195205083071,5.4001247917767614e-12,False,0.0,2025-04-19,8
Q4-3,2025-04-26,12:00,keep,10126.785063385756,4.547473508864641e-12,False,0.0,2025-04-24,8
Q4-3,2025-04-26,12:00,selected,10023.36438354699,4.547473508864641e-12,False,0.0,2025-04-24,8
Q4-3,2025-04-26,18:00,keep,8088.278104818107,2.2168933355715126e-12,False,0.0,2025-04-24,8
Q4-3,2025-04-26,18:00,selected,7990.643024811907,1.8189894035458565e-12,False,0.0,2025-04-24,8
Q4-3,2025-04-27,00:00,selected,42723.132580893725,4.3655745685100555e-11,False,0.0,2025-04-25,8
Q4-3,2025-04-27,06:00,keep,38010.69128237764,1.4551915228366852e-11,False,0.0,2025-04-19,8
Q4-3,2025-04-27,06:00,selected,35425.33603411871,2.2737367544323206e-11,False,0.0,2025-04-19,8
Q4-3,2025-04-27,12:00,keep,30458.50072009954,3.637978807091713e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-27,12:00,selected,29724.634566953537,7.275957614183426e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-27,18:00,keep,18011.494911985646,5.229594535194337e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-27,18:00,selected,17954.657964993487,5.4569682106375694e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-28,00:00,selected,52484.91177116929,2.97859514830634e-11,False,0.0,2025-04-27,8
Q4-3,2025-04-28,06:00,keep,45222.88327005671,2.1827872842550278e-11,False,0.0,2025-04-27,8
Q4-3,2025-04-28,06:00,selected,43311.45223006052,2.546585164964199e-11,False,0.0,2025-04-27,8
Q4-3,2025-04-28,12:00,keep,34332.02668481032,1.4551915228366852e-11,False,0.0,2025-04-26,8
Q4-3,2025-04-28,12:00,selected,33934.32241193162,1.0913936421275139e-11,False,0.0,2025-04-26,8
Q4-3,2025-04-28,18:00,keep,18316.19699645807,5.4569682106375694e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-28,18:00,selected,18256.653510592045,6.821210263296962e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-29,00:00,selected,42604.038355878314,2.1827872842550278e-11,False,0.0,2025-04-28,8
Q4-3,2025-04-29,06:00,keep,36289.883925762246,7.275957614183426e-12,False,0.0,2025-04-27,8
Q4-3,2025-04-29,06:00,selected,34360.6026485345,7.275957614183426e-12,False,0.0,2025-04-27,8
Q4-3,2025-04-29,12:00,keep,31582.18910842545,7.275957614183426e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-29,12:00,selected,31292.09391188493,5.4569682106375694e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-29,18:00,keep,18067.864447142212,3.637978807091713e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-29,18:00,selected,17910.72554240034,3.637978807091713e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-30,00:00,selected,40995.23862807785,2.1827872842550278e-11,False,0.0,2025-04-28,8
Q4-3,2025-04-30,06:00,keep,30635.25618302662,7.275957614183426e-12,False,0.0,2025-04-27,8
Q4-3,2025-04-30,06:00,selected,30554.823416394636,3.637978807091713e-12,False,0.0,2025-04-27,8
Q4-3,2025-04-30,12:00,keep,27703.63133164506,7.275957614183426e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-30,12:00,selected,27194.037032911026,7.275957614183426e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-30,18:00,keep,17984.83759784381,5.4569682106375694e-12,False,0.0,2025-04-26,8
Q4-3,2025-04-30,18:00,selected,17944.38448999049,5.4569682106375694e-12,False,0.0,2025-04-26,8
Q4-3,2025-05-01,00:00,selected,44473.25823061134,2.9103830456733704e-11,False,0.0,2025-04-28,8
Q4-3,2025-05-01,06:00,keep,38277.22535127994,1.0913936421275139e-11,False,0.0,2025-04-27,8
Q4-3,2025-05-01,06:00,selected,36516.608289291406,7.275957614183426e-12,False,0.0,2025-04-27,8
Q4-3,2025-05-01,12:00,keep,31709.463106163177,7.275957614183426e-12,False,0.0,2025-04-26,8
Q4-3,2025-05-01,12:00,selected,30521.031728728478,1.0913936421275139e-11,False,0.0,2025-04-26,8
Q4-3,2025-05-01,18:00,keep,19310.762589687667,3.637978807091713e-12,False,0.0,2025-04-30,8
Q4-3,2025-05-01,18:00,selected,19200.012992644788,9.094947017729282e-12,False,0.0,2025-04-30,8
Q4-3,2025-05-02,00:00,selected,19793.05931807307,1.4551915228366852e-11,False,0.0,2025-05-01,8
Q4-3,2025-05-02,06:00,keep,14181.14252088231,1.8189894035458565e-12,False,0.0,2025-05-01,8
Q4-3,2025-05-02,06:00,selected,14027.399660378704,1.8189894035458565e-12,False,0.0,2025-05-01,8
Q4-3,2025-05-02,12:00,keep,12937.810535590517,3.637978807091713e-12,False,0.0,2025-05-01,8
Q4-3,2025-05-02,12:00,selected,12514.689966997556,1.8189894035458565e-12,False,0.0,2025-05-01,8
Q4-3,2025-05-02,18:00,keep,10123.034888646995,5.684341886080802e-14,False,0.0,2025-05-01,8
Q4-3,2025-05-02,18:00,selected,10123.034888646995,5.684341886080802e-14,False,0.0,2025-05-01,8
Q4-3,2025-05-03,00:00,selected,18757.260863436968,5.4569682106375694e-12,False,0.0,2025-05-01,8
Q4-3,2025-05-03,06:00,keep,13338.063105410187,1.8189894035458565e-12,False,0.0,2025-05-01,8
Q4-3,2025-05-03,06:00,selected,13253.406247260962,3.637978807091713e-12,False,0.0,2025-05-01,8
Q4-3,2025-05-03,12:00,keep,12375.062894012462,1.8189894035458565e-12,False,0.0,2025-05-02,8
Q4-3,2025-05-03,12:00,selected,12078.009002777608,9.094947017729282e-13,False,0.0,2025-05-02,8
Q4-3,2025-05-03,18:00,keep,10041.204190553392,3.637978807091713e-12,False,0.0,2025-05-02,8
Q4-3,2025-05-03,18:00,selected,10041.204190553392,3.637978807091713e-12,False,0.0,2025-05-02,8
Q4-3,2025-05-04,00:00,selected,50173.06583311802,2.1827872842550278e-11,False,0.0,2025-05-01,8
Q4-3,2025-05-04,06:00,keep,38158.01491054353,7.275957614183426e-12,False,0.0,2025-05-01,8
Q4-3,2025-05-04,06:00,selected,38158.01491054353,7.275957614183426e-12,False,0.0,2025-05-01,8
Q4-3,2025-05-04,12:00,keep,32166.888386095365,3.637978807091713e-12,False,0.0,2025-05-03,8
Q4-3,2025-05-04,12:00,selected,32166.888386095365,3.637978807091713e-12,False,0.0,2025-05-03,8
Q4-3,2025-05-04,18:00,keep,20488.71089173714,3.637978807091713e-12,False,0.0,2025-05-03,8
Q4-3,2025-05-04,18:00,selected,20483.406960141172,3.637978807091713e-12,False,0.0,2025-05-03,8
Q4-3,2025-05-05,00:00,selected,51996.19920548422,1.4551915228366852e-11,False,0.0,2025-05-01,8
Q4-3,2025-05-05,06:00,keep,38672.49127661195,3.637978807091713e-12,False,0.0,2025-05-04,8
Q4-3,2025-05-05,06:00,selected,38652.420643738566,9.208633855450898e-12,False,0.0,2025-05-04,8
Q4-3,2025-05-05,12:00,keep,32908.42717495722,8.640199666842818e-12,False,0.0,2025-05-04,8
Q4-3,2025-05-05,12:00,selected,32804.247105525756,7.73070496506989e-12,False,0.0,2025-05-04,8
Q4-3,2025-05-05,18:00,keep,20074.46731649673,9.094947017729282e-12,False,0.0,2025-05-04,8
Q4-3,2025-05-05,18:00,selected,20074.46731649673,9.094947017729282e-12,False,0.0,2025-05-04,8
Q4-3,2025-05-06,00:00,selected,45964.839458420574,2.2282620193436742e-11,False,0.0,2025-05-05,8
Q4-3,2025-05-06,06:00,keep,46158.24854003755,1.4551915228366852e-11,False,0.0,2025-05-05,8
Q4-3,2025-05-06,06:00,selected,41952.8827931095,2.9103830456733704e-11,False,0.0,2025-05-05,8
Q4-3,2025-05-06,12:00,keep,32737.756440463614,7.275957614183426e-12,False,0.0,2025-05-05,8
Q4-3,2025-05-06,12:00,selected,32363.537747723174,1.3642420526593924e-11,False,0.0,2025-05-05,8
Q4-3,2025-05-06,18:00,keep,21015.409114028556,5.4569682106375694e-12,False,0.0,2025-05-05,8
Q4-3,2025-05-06,18:00,selected,20988.823108701712,5.4569682106375694e-12,False,0.0,2025-05-05,8
Q4-3,2025-05-07,00:00,selected,50282.650490183994,5.820766091346741e-11,False,0.0,2025-05-06,8
Q4-3,2025-05-07,06:00,keep,41628.20874015181,7.275957614183426e-12,False,0.0,2025-05-06,8
Q4-3,2025-05-07,06:00,selected,40779.206300755235,1.8189894035458565e-11,False,0.0,2025-05-06,8
Q4-3,2025-05-07,12:00,keep,33708.50782212571,1.0913936421275139e-11,False,0.0,2025-05-06,8
Q4-3,2025-05-07,12:00,selected,32901.920811765376,1.4551915228366852e-11,False,0.0,2025-05-06,8
Q4-3,2025-05-07,18:00,keep,20271.493609429246,1.2732925824820995e-11,False,0.0,2025-05-06,8
Q4-3,2025-05-07,18:00,selected,20247.372172847376,7.275957614183426e-12,False,0.0,2025-05-06,8
