model,date,lower_coverage,interval_coverage,average_band_width_kwh,calibration_days
Q3,2025-06-10,1.0,0.9722222222222222,291.3687169733846,28
Q3,2025-06-11,0.9930555555555556,0.9444444444444444,289.84325214110123,28
Q3,2025-06-12,1.0,0.9513888888888888,291.41365879823894,28
Q3,2025-06-13,0.9236111111111112,0.9236111111111112,292.28005727208506,28
Q3,2025-06-14,0.8472222222222222,0.8472222222222222,292.5173697656254,28
Q3,2025-06-15,1.0,0.9513888888888888,298.5486646568648,28
Q3,2025-06-16,1.0,0.9930555555555556,300.7249000238292,28
Q3,2025-06-17,1.0,0.9722222222222222,297.4811415865024,28
Q3,2025-06-18,1.0,0.9861111111111112,295.73322372744286,28
Q3,2025-06-19,1.0,0.9444444444444444,294.71520793146817,28
Q3,2025-06-20,0.7986111111111112,0.7986111111111112,295.1384131372504,28
Q3,2025-06-21,0.8055555555555556,0.8055555555555556,297.9353430727423,28
Q3,2025-06-22,1.0,0.9722222222222222,303.79287533750227,28
Q3,2025-06-23,1.0,1.0,304.23681238130473,28
Q3,2025-06-24,1.0,0.9791666666666666,304.27031374105286,28
Q3,2025-06-25,1.0,0.9722222222222222,306.7792672228066,28
Q3,2025-06-26,1.0,0.9583333333333334,306.9059925439259,28
Q3,2025-06-27,0.7430555555555556,0.7430555555555556,307.70567098849267,28
Q3,2025-06-28,0.9097222222222222,0.9097222222222222,313.06672173676566,28
Q3,2025-06-29,1.0,0.8958333333333334,309.3780084386092,28
Q3,2025-06-30,1.0,0.9861111111111112,309.54288955371726,28
Q3,2025-07-01,1.0,0.5208333333333334,303.24030985037723,28
Q3,2025-07-02,1.0,0.625,311.7537746184497,28
Q3,2025-07-03,1.0,0.7569444444444444,329.84232062783093,28
Q3,2025-07-04,0.9930555555555556,0.9583333333333334,335.0022883691838,28
Q3,2025-07-05,1.0,0.9861111111111112,331.9509910631062,28
Q3,2025-07-06,1.0,0.6597222222222222,332.3430293134745,28
Q3,2025-07-07,1.0,0.9375,343.6721462538548,28
Q3,2025-07-08,1.0,0.9861111111111112,344.47282241135014,28
Q3,2025-07-09,1.0,0.9930555555555556,343.99477140257153,28
Q3,2025-07-10,1.0,0.9652777777777778,342.7577402939469,28
Q3,2025-07-11,0.8472222222222222,0.8472222222222222,343.1380865649847,28
Q3,2025-07-12,0.9652777777777778,0.9652777777777778,348.7914285825124,28
Q3,2025-07-13,1.0,1.0,347.74049297235865,28
Q3,2025-07-14,1.0,1.0,343.138133986912,28
Q3,2025-07-15,1.0,0.9791666666666666,341.9711087801057,28
Q3,2025-07-16,1.0,0.9513888888888888,341.8053332552337,28
Q3,2025-07-17,1.0,0.9722222222222222,343.32455120905917,28
Q3,2025-07-18,0.7222222222222222,0.7222222222222222,344.9477141637195,28
Q3,2025-07-19,0.7361111111111112,0.7361111111111112,363.729018898878,28
Q3,2025-07-20,1.0,1.0,378.25327603177215,28
Q3,2025-07-21,1.0,0.9930555555555556,378.24063199270523,28
Q3,2025-07-22,1.0,0.9791666666666666,380.5823580100063,28
Q3,2025-07-23,1.0,1.0,381.28312449550594,28
Q3,2025-07-24,0.9930555555555556,0.9930555555555556,381.16440545391475,28
Q3,2025-07-25,0.9444444444444444,0.9444444444444444,380.5268170045926,28
Q3,2025-07-26,0.9444444444444444,0.9444444444444444,378.7379483867654,28
Q3,2025-07-27,1.0,0.9861111111111112,383.4903419857927,28
Q3,2025-07-28,1.0,0.9722222222222222,385.23775747773584,28
Q3,2025-07-29,1.0,0.9930555555555556,386.02724432568243,28
Q3,2025-07-30,1.0,0.9583333333333334,376.15426020337486,28
Q3,2025-07-31,1.0,0.9930555555555556,370.4566242050426,28
Q3,2025-08-01,0.8263888888888888,0.8263888888888888,366.7577031422888,28
Q3,2025-08-02,0.6458333333333334,0.6458333333333334,371.73083503815917,28
Q3,2025-08-03,0.9861111111111112,0.9791666666666666,396.5077575191742,28
Q3,2025-08-04,1.0,1.0,385.34631821206824,28
Q3,2025-08-05,0.9930555555555556,0.9722222222222222,383.8609756100163,28
Q3,2025-08-06,0.9652777777777778,0.9444444444444444,383.9904337302181,28
Q3,2025-08-07,0.8958333333333334,0.8888888888888888,385.51534174475523,28
Q3,2025-08-08,0.8263888888888888,0.8263888888888888,395.0535823004774,28
Q3,2025-08-09,0.8402777777777778,0.8402777777777778,395.9368619429788,28
Q3,2025-08-10,1.0,0.9930555555555556,406.00635008326327,28
Q3,2025-08-11,1.0,1.0,404.2198629319723,28
Q3,2025-08-12,0.9930555555555556,0.9930555555555556,403.8891100755329,28
Q3,2025-08-13,0.9930555555555556,0.9930555555555556,402.76225060654167,28
Q3,2025-08-14,0.9513888888888888,0.9375,404.67841886434496,28
Q3,2025-08-15,0.75,0.75,406.5565840201803,28
Q3,2025-08-16,0.8055555555555556,0.8055555555555556,413.4369785470586,28
Q3,2025-08-17,0.9861111111111112,0.9861111111111112,390.7379498779707,28
Q3,2025-08-18,0.9791666666666666,0.9791666666666666,390.8465662443373,28
Q3,2025-08-19,0.9930555555555556,0.9930555555555556,390.976232204818,28
Q3,2025-08-20,0.9791666666666666,0.9791666666666666,391.25968036428964,28
Q3,2025-08-21,1.0,1.0,390.3529914479641,28
Q3,2025-08-22,0.9027777777777778,0.9027777777777778,390.2417187981325,28
Q3,2025-08-23,0.9097222222222222,0.9097222222222222,390.50548319248406,28
Q3,2025-08-24,0.9930555555555556,0.9930555555555556,387.8519507171593,28
Q3,2025-08-25,0.8680555555555556,0.8680555555555556,387.1760790973392,28
Q3,2025-08-26,0.9513888888888888,0.9513888888888888,403.2329225420771,28
Q3,2025-08-27,0.9861111111111112,0.9861111111111112,394.5968107886026,28
Q3,2025-08-28,0.9583333333333334,0.9513888888888888,387.8460466534348,28
Q3,2025-08-29,0.8125,0.8125,382.05437468305047,28
Q3,2025-08-30,0.8680555555555556,0.8680555555555556,377.386352694283,28
Q3,2025-08-31,0.9861111111111112,0.9375,348.020110130265,28
Q3,2025-09-01,0.5208333333333334,0.5208333333333334,342.8694641190334,28
Q3,2025-09-02,0.6319444444444444,0.6319444444444444,356.73829172678984,28
Q3,2025-09-03,0.8958333333333334,0.8958333333333334,376.09603356440516,28
Q3,2025-09-04,0.9097222222222222,0.9097222222222222,376.1073245956841,28
Q3,2025-09-05,0.5069444444444444,0.5069444444444444,371.0069941321666,28
Q3,2025-09-06,0.5694444444444444,0.5694444444444444,382.81199092614,28
Q3,2025-09-07,0.9861111111111112,0.9791666666666666,396.68170263082055,28
Q3,2025-09-08,1.0,1.0,393.9883199452222,28
Q3,2025-09-09,1.0,1.0,392.3502974205126,28
Q3,2025-09-10,0.9861111111111112,0.9861111111111112,390.9616405987256,28
Q3,2025-09-11,0.9652777777777778,0.9444444444444444,386.59023380412015,28
Q3,2025-09-12,0.5902777777777778,0.5902777777777778,385.1906148745664,28
Q3,2025-09-13,0.6666666666666666,0.6666666666666666,392.2071445298975,28
Q3,2025-09-14,0.9722222222222222,0.9722222222222222,399.74423288850323,28
Q3,2025-09-15,1.0,0.9791666666666666,399.1358425970427,28
Q3,2025-09-16,1.0,1.0,397.0517425981438,28
Q3,2025-09-17,1.0,1.0,394.58435634320176,28
Q3,2025-09-18,1.0,0.9652777777777778,392.48625114923374,28
Q3,2025-09-19,0.6875,0.6875,392.61018978042785,28
Q3,2025-09-20,0.7569444444444444,0.7569444444444444,401.18311676091497,28
Q3,2025-09-21,1.0,1.0,406.17025115999564,28
Q3,2025-09-22,0.9930555555555556,0.9930555555555556,401.5721692075445,28
Q3,2025-09-23,1.0,1.0,397.29489495086597,28
Q3,2025-09-24,1.0,0.875,393.85030507908414,28
Q3,2025-09-25,1.0,1.0,392.7083736002221,28
Q3,2025-09-26,0.6666666666666666,0.6666666666666666,389.0624545958956,28
Q3,2025-09-27,0.9652777777777778,0.9652777777777778,397.72948691541535,28
Q3,2025-09-28,1.0,1.0,393.47637789807106,28
Q3,2025-09-29,1.0,1.0,389.9887426327535,28
Q3,2025-09-30,1.0,0.8958333333333334,380.23134269214876,28
Q3,2025-10-01,1.0,1.0,381.5118821245326,28
Q3,2025-10-02,0.9791666666666666,0.9791666666666666,377.50211387017976,28
Q3,2025-10-03,0.9027777777777778,0.9027777777777778,372.17825676534034,28
Q3,2025-10-04,0.7291666666666666,0.7291666666666666,361.03544502414036,28
Q3,2025-10-05,0.9930555555555556,0.9930555555555556,365.0140668587221,28
Q3,2025-10-06,1.0,0.9305555555555556,363.3486533152385,28
Q3,2025-10-07,1.0,1.0,364.1235037595832,28
Q3,2025-10-08,1.0,0.9861111111111112,362.3498669391718,28
Q3,2025-10-09,1.0,1.0,359.6396121408525,28
Q3,2025-10-10,0.9027777777777778,0.9027777777777778,355.7160094580516,28
Q3,2025-10-11,0.9652777777777778,0.9652777777777778,352.15702759306896,28
Q3,2025-10-12,1.0,0.9583333333333334,350.1059685122907,28
Q3,2025-10-13,1.0,0.9513888888888888,348.5365878027422,28
Q3,2025-10-14,1.0,0.9236111111111112,348.58563310932254,28
Q3,2025-10-15,1.0,0.9513888888888888,348.7300209451227,28
Q3,2025-10-16,1.0,0.9375,346.9566781728002,28
Q3,2025-10-17,1.0,0.9861111111111112,346.4299506503096,28
Q3,2025-10-18,1.0,1.0,342.4115729004162,28
Q3,2025-10-19,1.0,0.9305555555555556,340.0758904483295,28
Q3,2025-10-20,1.0,0.9583333333333334,340.53291290064766,28
Q3,2025-10-21,1.0,0.9444444444444444,339.6214507451113,28
Q3,2025-10-22,1.0,0.9444444444444444,339.7475297400318,28
Q3,2025-10-23,0.9166666666666666,0.8263888888888888,338.02591948435753,28
Q3,2025-10-24,1.0,1.0,345.8495386321919,28
Q3,2025-10-25,1.0,1.0,339.31693642794994,28
Q3,2025-10-26,1.0,0.9027777777777778,339.4973078623347,28
Q3,2025-10-27,1.0,0.8541666666666666,338.40540287660923,28
Q3,2025-10-28,1.0,0.7847222222222222,338.8947710096961,28
Q3,2025-10-29,1.0,0.8888888888888888,355.28326162813096,28
Q3,2025-10-30,1.0,0.7986111111111112,355.8710343293699,28
Q3,2025-10-31,1.0,1.0,357.53059117558325,28
Q3,2025-11-01,1.0,0.9930555555555556,354.50856919898456,28
Q3,2025-11-02,1.0,0.8472222222222222,330.5581439376537,28
Q3,2025-11-03,1.0,0.8958333333333334,331.6664494064772,28
Q3,2025-11-04,1.0,0.8611111111111112,326.8690061122436,28
Q3,2025-11-05,1.0,0.8611111111111112,327.53619214943956,28
Q3,2025-11-06,1.0,0.8125,328.408830574966,28
Q3,2025-11-07,1.0,1.0,330.77428074483305,28
Q3,2025-11-08,1.0,0.9930555555555556,324.81091249098625,28
Q3,2025-11-09,1.0,0.8680555555555556,320.92019132071107,28
Q3,2025-11-10,1.0,0.8680555555555556,320.21856677900587,28
Q3,2025-11-11,1.0,0.9166666666666666,321.3810360541686,28
Q3,2025-11-12,1.0,0.8680555555555556,320.5398622053261,28
Q3,2025-11-13,1.0,0.7430555555555556,320.96620370351843,28
Q3,2025-11-14,1.0,1.0,329.4766835385352,28
Q3,2025-11-15,1.0,1.0,321.8290459450707,28
Q3,2025-11-16,1.0,0.8888888888888888,315.8875286968072,28
Q3,2025-11-17,1.0,0.9166666666666666,316.32233824165723,28
Q3,2025-11-18,1.0,0.9236111111111112,317.62684388537986,28
Q3,2025-11-19,1.0,0.8541666666666666,318.28022436429205,28
Q3,2025-11-20,1.0,0.8888888888888888,318.0388574282198,28
Q3,2025-11-21,1.0,0.9861111111111112,323.33094519294434,28
Q3,2025-11-22,1.0,1.0,312.7127699950814,28
Q3,2025-11-23,1.0,0.875,307.15695939345255,28
Q3,2025-11-24,1.0,0.9097222222222222,308.1615160608214,28
Q3,2025-11-25,1.0,0.9444444444444444,307.692555293665,28
Q3,2025-11-26,1.0,0.9305555555555556,296.38702778833766,28
Q3,2025-11-27,1.0,0.9722222222222222,295.9160840277772,28
Q3,2025-11-28,1.0,1.0,290.2694952827821,28
Q3,2025-11-29,1.0,0.9861111111111112,279.3966819842151,28
Q3,2025-11-30,1.0,0.875,256.0856811405773,28
Q3,2025-12-01,1.0,0.6319444444444444,255.43210107220753,28
Q3,2025-12-02,1.0,0.5763888888888888,260.5609948516117,28
Q3,2025-12-03,1.0,0.4513888888888889,278.85241486954743,28
Q3,2025-12-04,1.0,0.6597222222222222,299.7731650170203,28
Q3,2025-12-05,1.0,0.9861111111111112,305.40783324177016,28
Q3,2025-12-06,0.9930555555555556,0.9930555555555556,285.7415028070274,28
Q3,2025-12-07,1.0,0.8472222222222222,271.4086581537033,28
Q3,2025-12-08,1.0,0.9444444444444444,274.1912493105329,28
Q3,2025-12-09,1.0,0.9236111111111112,273.1370163615577,28
Q3,2025-12-10,1.0,0.8333333333333334,272.87917998533084,28
Q3,2025-12-11,1.0,0.9375,275.44082025118377,28
Q3,2025-12-12,0.9722222222222222,0.9722222222222222,263.97254602663963,28
Q3,2025-12-13,0.9652777777777778,0.9652777777777778,260.0580829735886,28
Q3,2025-12-14,1.0,0.8819444444444444,255.02455508341498,28
Q3,2025-12-15,1.0,0.8611111111111112,258.26335323769126,28
Q3,2025-12-16,1.0,0.9791666666666666,262.7035213544429,28
Q3,2025-12-17,1.0,0.9444444444444444,262.3469990579331,28
Q3,2025-12-18,1.0,0.9305555555555556,261.6546257334224,28
Q3,2025-12-19,0.9444444444444444,0.9444444444444444,257.14197726355,28
Q3,2025-12-20,0.9097222222222222,0.9097222222222222,253.52710922410404,28
Q3,2025-12-21,1.0,0.9652777777777778,249.5072931455085,28
Q3,2025-12-22,1.0,0.9722222222222222,246.82409585352187,28
Q3,2025-12-23,1.0,0.9861111111111112,246.45577448982016,28
Q3,2025-12-24,1.0,0.9652777777777778,243.49458943613212,28
Q3,2025-12-25,1.0,0.9652777777777778,243.76444506128655,28
Q3,2025-12-26,0.9236111111111112,0.9236111111111112,244.12279883040213,28
Q3,2025-12-27,0.875,0.875,244.82545202646003,28
Q3,2025-12-28,1.0,0.9861111111111112,247.9600295487477,28
Q3,2025-12-29,1.0,0.9652777777777778,249.78614570467977,28
Q3,2025-12-30,1.0,1.0,245.92422319909156,28
Q3,2025-12-31,1.0,0.9722222222222222,237.2099874942135,28
Q4-2,2025-02-01,0.8541666666666666,0.8541666666666666,224.12848951819623,12
Q4-2,2025-02-02,1.0,0.9930555555555556,229.26655722295033,13
Q4-2,2025-02-03,1.0,1.0,227.9488622850473,13
Q4-2,2025-02-04,1.0,0.9861111111111112,227.9488622850473,14
Q4-2,2025-02-05,1.0,0.9930555555555556,224.80472183089796,14
Q4-2,2025-02-06,1.0,1.0,224.83366039510517,15
Q4-2,2025-02-07,0.7361111111111112,0.7361111111111112,224.05488690977097,15
Q4-2,2025-02-08,0.7638888888888888,0.7638888888888888,249.69834611017808,16
Q4-2,2025-02-09,0.9930555555555556,0.9930555555555556,263.73363098275524,16
Q4-2,2025-02-10,0.9930555555555556,0.9861111111111112,263.78616375641616,17
Q4-2,2025-02-11,1.0,0.9930555555555556,260.42046230379026,17
Q4-2,2025-02-12,1.0,1.0,260.4522062918421,18
Q4-2,2025-02-13,0.9861111111111112,0.9861111111111112,257.95532288719113,18
Q4-2,2025-02-14,0.5555555555555556,0.5555555555555556,213.86535167852892,19
Q4-2,2025-02-15,0.6597222222222222,0.6597222222222222,233.56712008189274,19
Q4-2,2025-02-16,1.0,0.9791666666666666,244.8986594055976,20
Q4-2,2025-02-17,1.0,0.9791666666666666,244.38438643112062,20
Q4-2,2025-02-18,0.9930555555555556,0.9930555555555556,244.53996515526998,21
Q4-2,2025-02-19,0.9930555555555556,0.9722222222222222,244.48196851898098,21
Q4-2,2025-02-20,1.0,0.9861111111111112,244.6490458128122,22
Q4-2,2025-02-21,0.3680555555555556,0.3680555555555556,243.62411562295665,22
Q4-2,2025-02-22,0.6527777777777778,0.6527777777777778,262.95867491008653,23
Q4-2,2025-02-23,1.0,0.9930555555555556,272.41923997253224,23
Q4-2,2025-02-24,1.0,1.0,272.51213798238183,24
Q4-2,2025-02-25,0.9930555555555556,0.9861111111111112,271.5961108888519,24
Q4-2,2025-02-26,1.0,0.9861111111111112,271.6856394148524,25
Q4-2,2025-02-27,0.9791666666666666,0.9791666666666666,267.9107369239903,25
Q4-2,2025-02-28,0.4861111111111111,0.4861111111111111,267.9163455848942,26
Q4-2,2025-03-01,0.5763888888888888,0.5763888888888888,284.58694092655315,26
Q4-2,2025-03-02,1.0,0.9583333333333334,296.1135031911729,27
Q4-2,2025-03-03,1.0,0.9652777777777778,298.0596167294969,27
Q4-2,2025-03-04,1.0,0.9791666666666666,298.95139185392435,28
Q4-2,2025-03-05,1.0,1.0,300.0384646463589,28
Q4-2,2025-03-06,1.0,1.0,298.31282782891,28
Q4-2,2025-03-07,0.5208333333333334,0.5208333333333334,296.73748084869857,28
Q4-2,2025-03-08,0.6736111111111112,0.6736111111111112,313.7261249182333,28
Q4-2,2025-03-09,0.9722222222222222,0.9652777777777778,319.53636338710606,28
Q4-2,2025-03-10,1.0,0.9861111111111112,318.9439913696844,28
Q4-2,2025-03-11,1.0,0.9930555555555556,318.0228755646922,28
Q4-2,2025-03-12,1.0,1.0,316.54023459842807,28
Q4-2,2025-03-13,1.0,0.9444444444444444,314.1903404711619,28
Q4-2,2025-03-14,0.6527777777777778,0.6527777777777778,312.9220600254098,28
Q4-2,2025-03-15,0.9097222222222222,0.9097222222222222,315.8138035740199,28
Q4-2,2025-03-16,1.0,0.9861111111111112,310.2104988170742,28
Q4-2,2025-03-17,1.0,0.9861111111111112,309.6971204676114,28
Q4-2,2025-03-18,1.0,0.9930555555555556,307.71543950118183,28
Q4-2,2025-03-19,1.0,1.0,306.483744022541,28
Q4-2,2025-03-20,1.0,0.9791666666666666,305.2241909022448,28
Q4-2,2025-03-21,0.7777777777777778,0.7777777777777778,302.26489897099407,28
Q4-2,2025-03-22,0.9027777777777778,0.9027777777777778,297.976987292847,28
Q4-2,2025-03-23,1.0,0.9722222222222222,293.5444607558454,28
Q4-2,2025-03-24,1.0,0.9791666666666666,293.2697125710923,28
Q4-2,2025-03-25,1.0,0.9305555555555556,293.17318227958174,28
Q4-2,2025-03-26,1.0,0.9791666666666666,293.0260117939965,28
Q4-2,2025-03-27,1.0,0.9444444444444444,292.4001609118757,28
Q4-2,2025-03-28,0.8888888888888888,0.8888888888888888,292.25434690009524,28
Q4-2,2025-03-29,0.7986111111111112,0.7986111111111112,290.0808399457069,28
Q4-2,2025-03-30,1.0,0.9375,294.604574832481,28
Q4-2,2025-03-31,1.0,0.9305555555555556,287.49722531540385,28
Q4-2,2025-04-01,1.0,0.8680555555555556,289.23499241149034,28
Q4-2,2025-04-02,1.0,0.8333333333333334,290.6493410898525,28
Q4-2,2025-04-03,0.9930555555555556,0.9236111111111112,294.885938998764,28
Q4-2,2025-04-04,0.8680555555555556,0.8680555555555556,295.213411866894,28
Q4-2,2025-04-05,0.9930555555555556,0.9930555555555556,298.2342967724583,28
Q4-2,2025-04-06,1.0,0.9583333333333334,296.66149051945996,28
Q4-2,2025-04-07,1.0,0.9652777777777778,296.7892588129406,28
Q4-2,2025-04-08,1.0,0.9583333333333334,296.43179513414526,28
Q4-2,2025-04-09,1.0,0.9027777777777778,296.1285382200534,28
Q4-2,2025-04-10,1.0,0.9027777777777778,297.84682908973,28
Q4-2,2025-04-11,0.9097222222222222,0.9097222222222222,299.1737317721156,28
Q4-2,2025-04-12,0.9444444444444444,0.9444444444444444,300.8347195430567,28
Q4-2,2025-04-13,1.0,0.9444444444444444,301.2838072924331,28
Q4-2,2025-04-14,1.0,0.9236111111111112,302.20279641272316,28
Q4-2,2025-04-15,1.0,0.9930555555555556,302.6953323065297,28
Q4-2,2025-04-16,1.0,0.9097222222222222,302.1938041151333,28
Q4-2,2025-04-17,1.0,0.9652777777777778,302.6969820647348,28
Q4-2,2025-04-18,0.9652777777777778,0.9652777777777778,302.6274647705202,28
Q4-2,2025-04-19,0.9722222222222222,0.9722222222222222,300.79963076600336,28
Q4-2,2025-04-20,1.0,0.9375,301.3396992216867,28
Q4-2,2025-04-21,1.0,0.9236111111111112,302.76253030811887,28
Q4-2,2025-04-22,1.0,0.9444444444444444,303.2323348899584,28
Q4-2,2025-04-23,1.0,0.9652777777777778,301.50382066614486,28
Q4-2,2025-04-24,1.0,0.9930555555555556,301.1718841282829,28
Q4-2,2025-04-25,0.9583333333333334,0.9583333333333334,299.6634427913655,28
Q4-2,2025-04-26,0.875,0.875,298.9177204159554,28
Q4-2,2025-04-27,1.0,0.8958333333333334,296.8285828625346,28
Q4-2,2025-04-28,1.0,0.7569444444444444,298.39742883003913,28
Q4-2,2025-04-29,1.0,0.9791666666666666,313.49943026513654,28
Q4-2,2025-04-30,1.0,0.9583333333333334,309.70102642205904,28
Q4-2,2025-05-01,1.0,0.6875,302.1518591800549,28
Q4-2,2025-05-02,1.0,0.9930555555555556,305.250952457413,28
Q4-2,2025-05-03,1.0,1.0,296.85157007332185,28
Q4-2,2025-05-04,1.0,0.7152777777777778,295.6001775305376,28
Q4-2,2025-05-05,1.0,0.6527777777777778,306.91075909330135,28
Q4-2,2025-05-06,1.0,0.7777777777777778,319.4849426507278,28
Q4-2,2025-05-07,1.0,0.8333333333333334,330.64891365997187,28
Q4-2,2025-05-08,1.0,0.8402777777777778,334.81417328699007,28
Q4-2,2025-05-09,0.9861111111111112,0.9861111111111112,341.3147924419904,28
Q4-2,2025-05-10,0.9930555555555556,0.9930555555555556,338.8869679490806,28
Q4-2,2025-05-11,1.0,0.8680555555555556,338.5076487956488,28
Q4-2,2025-05-12,1.0,0.8958333333333334,344.0666503542961,28
Q4-2,2025-05-13,1.0,0.9861111111111112,346.6499864497098,28
Q4-2,2025-05-14,1.0,0.9444444444444444,346.4506078176927,28
Q4-2,2025-05-15,1.0,0.9236111111111112,347.1774603404027,28
Q4-2,2025-05-16,0.9791666666666666,0.9791666666666666,349.4174969284948,28
Q4-2,2025-05-17,1.0,1.0,346.21475472819753,28
Q4-2,2025-05-18,1.0,0.9236111111111112,345.2205211402063,28
Q4-2,2025-05-19,1.0,0.9861111111111112,346.91997964788675,28
Q4-2,2025-05-20,1.0,0.9097222222222222,346.6160741291574,28
Q4-2,2025-05-21,1.0,0.9027777777777778,349.08263841646277,28
Q4-2,2025-05-22,1.0,0.9930555555555556,350.66125126845753,28
Q4-2,2025-05-23,0.9930555555555556,0.9930555555555556,351.62353493510017,28
Q4-2,2025-05-24,0.9861111111111112,0.9861111111111112,350.1747776302416,28
Q4-2,2025-05-25,1.0,0.9791666666666666,335.30886243594966,28
Q4-2,2025-05-26,1.0,0.8958333333333334,334.00640668562573,28
Q4-2,2025-05-27,1.0,0.9652777777777778,325.83319667552547,28
Q4-2,2025-05-28,1.0,0.9236111111111112,327.6338585424225,28
Q4-2,2025-05-29,1.0,0.8611111111111112,333.3743418074686,28
Q4-2,2025-05-30,0.9791666666666666,0.9791666666666666,333.4584548121437,28
Q4-2,2025-05-31,0.9791666666666666,0.9722222222222222,324.1795486098882,28
Q4-2,2025-06-01,1.0,0.2361111111111111,321.9234227687834,28
Q4-2,2025-06-02,1.0,0.3263888888888889,352.1658826972781,28
Q4-2,2025-06-03,1.0,0.5277777777777778,400.5789098100817,28
Q4-2,2025-06-04,1.0,0.6597222222222222,420.3523967637648,28
Q4-2,2025-06-05,1.0,0.7569444444444444,432.9681641921165,28
Q4-2,2025-06-06,1.0,0.9861111111111112,437.7415775312227,28
Q4-2,2025-06-07,1.0,0.9930555555555556,426.99518627057614,28
Q4-2,2025-06-08,1.0,0.9583333333333334,420.04788465345797,28
Q4-2,2025-06-09,1.0,0.8472222222222222,418.58598242224946,28
Q4-2,2025-06-10,1.0,0.9027777777777778,422.76760704306923,28
Q4-2,2025-06-11,1.0,0.7916666666666666,426.97138808900297,28
Q4-2,2025-06-12,1.0,0.9375,438.5970401484849,28
Q4-2,2025-06-13,0.9861111111111112,0.9861111111111112,437.90560925041416,28
Q4-2,2025-06-14,0.9722222222222222,0.9722222222222222,433.5816169991435,28
Q4-2,2025-06-15,1.0,0.9861111111111112,425.50472865371637,28
Q4-2,2025-06-16,1.0,0.9513888888888888,424.75329990593923,28
Q4-2,2025-06-17,1.0,0.9444444444444444,423.56821004967736,28
Q4-2,2025-06-18,1.0,0.9861111111111112,422.4913732447725,28
Q4-2,2025-06-19,1.0,0.9722222222222222,421.47642151907263,28
Q4-2,2025-06-20,0.9305555555555556,0.9305555555555556,419.75563228444213,28
Q4-2,2025-06-21,0.875,0.875,413.7443974588409,28
Q4-2,2025-06-22,1.0,0.9930555555555556,410.92711286972644,28
Q4-2,2025-06-23,1.0,0.9861111111111112,410.81696303202716,28
Q4-2,2025-06-24,1.0,0.8333333333333334,411.0890007239855,28
Q4-2,2025-06-25,1.0,0.9791666666666666,418.3042271854956,28
Q4-2,2025-06-26,1.0,1.0,418.10367535574494,28
Q4-2,2025-06-27,0.9375,0.9375,417.3536407586549,28
Q4-2,2025-06-28,0.9513888888888888,0.9513888888888888,419.4505660271985,28
Q4-2,2025-06-29,1.0,0.9722222222222222,417.458875615888,28
Q4-2,2025-06-30,1.0,0.9583333333333334,396.63254561093885,28
Q4-2,2025-07-01,1.0,0.6527777777777778,372.4662648670817,28
Q4-2,2025-07-02,1.0,0.7083333333333334,369.2115371691879,28
Q4-2,2025-07-03,1.0,0.7430555555555556,377.96609824642553,28
Q4-2,2025-07-04,0.9583333333333334,0.9583333333333334,380.6158791524851,28
Q4-2,2025-07-05,0.9722222222222222,0.9722222222222222,383.1485731106918,28
Q4-2,2025-07-06,1.0,0.8541666666666666,383.70719696076804,28
Q4-2,2025-07-07,1.0,0.9652777777777778,386.69971322450334,28
Q4-2,2025-07-08,1.0,0.9513888888888888,386.0092955492894,28
Q4-2,2025-07-09,1.0,0.9652777777777778,387.01470742329707,28
Q4-2,2025-07-10,1.0,1.0,382.5024181748524,28
Q4-2,2025-07-11,0.9305555555555556,0.9305555555555556,381.8285052519742,28
Q4-2,2025-07-12,0.9861111111111112,0.9861111111111112,388.8492442813446,28
Q4-2,2025-07-13,0.9722222222222222,0.9583333333333334,387.34518163450196,28
Q4-2,2025-07-14,1.0,0.9930555555555556,389.1685239734707,28
Q4-2,2025-07-15,0.9930555555555556,0.9791666666666666,391.71721436143685,28
Q4-2,2025-07-16,1.0,0.9861111111111112,391.80983313614644,28
Q4-2,2025-07-17,1.0,0.9930555555555556,393.61331997433535,28
Q4-2,2025-07-18,0.9305555555555556,0.9305555555555556,393.5236911856185,28
Q4-2,2025-07-19,0.8611111111111112,0.8611111111111112,386.21557619796397,28
Q4-2,2025-07-20,1.0,0.9861111111111112,374.27703083217745,28
Q4-2,2025-07-21,1.0,0.9930555555555556,374.4922579773755,28
Q4-2,2025-07-22,1.0,0.9930555555555556,374.5101448503424,28
Q4-2,2025-07-23,1.0,0.9930555555555556,375.7446426486131,28
Q4-2,2025-07-24,1.0,0.9930555555555556,377.4429045299569,28
Q4-2,2025-07-25,0.7708333333333334,0.7708333333333334,377.55236546301416,28
Q4-2,2025-07-26,0.8888888888888888,0.8888888888888888,384.0414862317813,28
Q4-2,2025-07-27,1.0,0.9652777777777778,387.6011887979655,28
Q4-2,2025-07-28,1.0,0.9930555555555556,386.15381162194586,28
Q4-2,2025-07-29,1.0,1.0,383.52066694060545,28
Q4-2,2025-07-30,1.0,1.0,372.1886654701298,28
Q4-2,2025-07-31,1.0,1.0,359.2384703806567,28
Q4-2,2025-08-01,0.5972222222222222,0.5972222222222222,352.65014650865476,28
Q4-2,2025-08-02,0.7361111111111112,0.7361111111111112,367.5143262139986,28
Q4-2,2025-08-03,0.9236111111111112,0.9236111111111112,376.16486918589334,28
Q4-2,2025-08-04,1.0,1.0,380.50723531457265,28
Q4-2,2025-08-05,1.0,1.0,379.11140704131674,28
