model,date,release_time,accepted,expected_saving_yuan,bootstrap_lower_yuan,threshold_yuan,old_tail_emergency_kwh,new_tail_emergency_kwh,reason
Q3,2025-04-21,12:00,True,-19.211633081414604,-149.6322166712342,27.186125876573634,451.37670159296,221.00815568110306,emergency
Q3,2025-04-21,18:00,True,271.16514257498216,143.13584419916387,15.64191596172826,147.94809333337673,229.35021265164926,economic
Q3,2025-04-22,06:00,True,1271.3953041292868,-909.9414519714878,33.53333391698417,3830.509351101571,827.5815932171286,emergency
Q3,2025-04-22,12:00,True,2501.049442273984,2177.327490559068,27.61260357106202,671.8068564099837,320.1994653467973,economic
Q3,2025-04-22,18:00,True,288.39636984782055,149.49523424323934,15.359721545994972,140.97417941375176,212.7300543848542,economic
Q3,2025-04-23,06:00,True,2156.6933764580567,-270.8985142742035,33.619991638461755,4470.541919033813,896.1128081907354,emergency
Q3,2025-04-23,12:00,True,1086.2108377883178,748.7111560874573,26.63649675809119,836.3936728248434,446.1244116115981,economic
Q3,2025-04-23,18:00,True,336.35218995115264,182.3371117599191,15.51898469479001,124.59813977570633,194.2919843836067,economic
Q3,2025-04-24,06:00,True,-12.471793329067218,-912.1243840787598,27.24888178893973,1341.1404836784934,408.01266108888365,emergency
Q3,2025-04-24,12:00,True,106.02654208141323,-720.7048960874777,25.471586891146487,1513.338518938539,280.38377611823535,emergency
Q3,2025-04-24,18:00,True,453.83594878851886,301.63397408070836,15.380244257356779,88.08013686774461,197.50958949443196,economic
Q3,2025-04-25,06:00,True,-93.97942896477512,-285.17995137827876,11.295033142332997,176.70071669013709,23.05937623229471,emergency
Q3,2025-04-25,12:00,True,158.6800948245619,134.16353050911061,10.554110922330535,28.96880207489214,40.81492638090304,economic
Q3,2025-04-25,18:00,True,61.49998817931561,36.19602920236866,8.64944317643428,35.67397053135583,22.368610460855123,economic
Q3,2025-04-26,06:00,True,-136.63101150229568,-385.40711611635163,11.217983640349425,207.8610676966752,85.16615292575631,emergency
Q3,2025-04-26,12:00,True,120.03339074825791,96.26095176777409,10.710824658267594,177.07705652827502,180.95064223207237,economic
Q3,2025-04-26,18:00,True,120.10029137494783,98.64929535384898,8.68262208713692,60.85831239888125,68.77099324883852,economic
Q3,2025-04-27,06:00,True,302.1477071796529,-999.1349903497365,29.003980451782265,2442.872155013487,725.6221068377115,emergency
Q3,2025-04-27,12:00,True,880.2436437623124,395.35991559559733,25.41224135207986,866.6943287202689,397.7012622794172,economic
Q3,2025-04-27,18:00,True,175.74210810455236,94.85563781519318,15.105861788016792,283.9181694854763,235.0078958132023,economic
Q3,2025-04-28,06:00,True,533.3663253443117,-160.5209293638611,35.62614857843633,2133.038094586386,1074.8143631701105,emergency
Q3,2025-04-28,12:00,True,282.4734035486576,181.42120781290032,28.302734468066593,433.99679028418143,347.5021344557997,economic
Q3,2025-04-28,18:00,True,80.0535198951453,45.994097883547965,15.23752725621447,299.9965048287314,252.61629486126822,economic
Q3,2025-04-29,06:00,True,289.1370264577218,-752.9662919580487,28.43643258210097,1817.0212780158545,568.2743918895277,emergency
Q3,2025-04-29,12:00,True,-229.57998828439358,-563.7385474368248,25.595926458417274,818.7652119365873,398.4085884977037,emergency
Q3,2025-04-29,18:00,True,283.40658498199866,194.84409166845575,15.270968980822492,262.06211032028716,187.84509601750204,economic
Q3,2025-04-30,06:00,True,-35.37710263568884,-95.0300911854417,25.93983215362815,842.4226829145424,723.664472008569,emergency
Q3,2025-04-30,12:00,True,-16.60354426276316,-274.760090524587,23.283812809218922,583.6803654884604,258.54053300340854,emergency
Q3,2025-04-30,18:00,True,76.33092979998825,54.375268396289094,14.957517906912727,212.61063950551602,187.84509601750187,economic
Q3,2025-05-01,06:00,True,-236.85471388034915,-1281.1041575674349,29.60673728321335,2159.329577276133,241.69209234698098,emergency
Q3,2025-05-01,12:00,True,1378.9596693052426,1099.782104920358,26.031128722279767,192.96073505356185,459.1807664254566,economic
Q3,2025-05-01,18:00,True,68.80621412655523,36.134652715743144,14.935904828890642,296.1491886475356,187.845096017502,economic
Q3,2025-05-02,06:00,True,-230.81777693388824,-416.7287933045692,14.475929926569071,88.97446667988558,9.29877224810997,emergency
Q3,2025-05-02,12:00,True,513.6316964908597,513.3767108379434,13.418104587186848,1.1642427073077215,1.0591984853829786,economic
Q3,2025-05-02,18:00,False,1.0040055640384122,1.0040055640383798,10.612334109313359,0.0,0.0,keep
Q3,2025-05-03,06:00,True,-220.32543440812788,-376.4277445103817,13.508412017132272,83.39851015952263,42.63392930921373,emergency
Q3,2025-05-03,12:00,True,376.4277445103799,376.42774451037985,12.655687781678179,21.686814055657578,21.686814055657578,economic
Q3,2025-05-03,18:00,False,0.0,0.0,10.221860430526926,0.0,0.0,keep
Q3,2025-05-04,06:00,False,-6.643772220166932,-13.872097976654914,30.550617861558223,830.8729528271449,819.935115438868,keep
Q3,2025-05-04,12:00,False,-1.6216309009220302,-3.372905555432226,26.19106995697115,54.1838268911971,54.1838268911971,keep
Q3,2025-05-04,18:00,True,-17.067029677684204,-39.308063404254426,15.848162598627816,60.616490775558304,22.73745279662967,emergency
Q3,2025-05-05,06:00,True,-77.01925874909064,-112.43815544921108,31.44113548625955,54.46851083614615,51.274259136391066,emergency
Q3,2025-05-05,12:00,True,111.92808450222199,111.92808450222083,26.658630570376737,25.404710278444895,25.404710278444895,economic
Q3,2025-05-05,18:00,False,0.0,0.0,15.989018075797244,0.0,0.0,keep
Q3,2025-05-06,06:00,True,-479.8517203016612,-3191.1048351652425,31.286612957510865,3435.2277305908256,1277.2045467352634,emergency
Q3,2025-05-06,12:00,True,1043.5926338464164,962.5854302031994,25.90566908188127,603.9502819320151,683.9107953347038,economic
Q3,2025-05-06,18:00,True,192.88006624680185,50.71064715797169,16.030373619953124,342.8391989941142,328.5726695978451,economic
Q3,2025-05-07,06:00,True,-61.07927388118344,-476.5340516698566,31.64070867910376,1703.1425376691354,1071.9491458239547,emergency
Q3,2025-05-07,12:00,True,744.5324540659493,628.2228903960927,26.59094979580686,536.4398763836658,524.0096774201481,economic
Q3,2025-05-07,18:00,True,47.939615184374105,24.833889124142324,15.998643848095488,455.18751575830765,468.09624366118874,economic
Q3,2025-05-08,06:00,True,-695.8039205355223,-1043.8439452673592,30.874508746800252,780.831290129671,364.98178056715665,emergency
Q3,2025-05-08,12:00,True,140.54855173235936,95.16017022205124,26.20722443342762,383.30769503463137,405.0908455162771,economic
Q3,2025-05-08,18:00,True,103.77865279266909,50.96952855901698,16.282130350022495,462.4671618357065,483.5635327041301,economic
Q3,2025-05-09,06:00,False,0.0,0.0,14.257896272162201,88.0823386548812,88.0823386548812,keep
Q3,2025-05-09,12:00,False,-70.45086557408351,-84.17439524202746,12.79618016142244,35.745060390677,28.59145725513099,keep
Q3,2025-05-09,18:00,False,0.0,0.0,10.441579377133065,14.12959626935708,14.12959626935708,keep
Q3,2025-05-10,06:00,True,166.65594081007,-163.8424091216773,15.997601201489639,251.0104160997838,73.21600092817636,emergency
Q3,2025-05-10,12:00,True,773.8513356120372,718.2220851970287,13.441529474724653,24.63436012521737,47.515838865816875,economic
Q3,2025-05-10,18:00,True,34.111874381565805,27.985942908910374,10.79888144566527,12.757898509823804,15.142508541279255,economic
Q3,2025-05-11,06:00,True,802.7101887019634,-11.074446094155974,34.69406917875631,1803.41141441673,820.1921157621334,emergency
Q3,2025-05-11,12:00,True,1730.8515782678442,1608.2326295077162,27.875988817564302,720.1727253262455,690.0707887745104,economic
Q3,2025-05-11,18:00,True,95.66759491648185,18.864849404380948,16.436971826865456,426.89125521342,426.89903059614994,economic
Q3,2025-05-12,06:00,True,1922.3562834495772,954.2576703643001,33.78862948220341,3050.110982165825,1269.4294202346332,economic
Q3,2025-05-12,12:00,True,2037.882372290561,1890.271269850261,27.661521084158228,606.121623593698,607.6495772930451,economic
Q3,2025-05-12,18:00,True,170.40097515691747,22.1363916709047,16.471887068314167,408.41679513675876,442.9870277632633,economic
Q3,2025-05-13,06:00,True,-165.3797149562297,-540.9234728621909,33.23512303941792,998.3425116650857,609.9673576175512,emergency
Q3,2025-05-13,12:00,True,153.14979900081659,1.2567617776949191,26.158682026998182,606.0775005615351,565.0049381245684,emergency
Q3,2025-05-13,18:00,True,-2.2724754904671842,-38.511396464145946,16.48534509632765,399.36251161211567,367.66470904100095,emergency
Q3,2025-05-14,06:00,True,-159.31522451990656,-263.5799047799478,32.130626233941705,567.4612894824696,483.65735341637287,emergency
Q3,2025-05-14,12:00,True,99.32423461550285,35.630841517944646,27.855002468656277,386.2028438420781,369.34628917308044,economic
Q3,2025-05-14,18:00,False,23.220307026947335,4.414560079181365,16.402630537253394,311.3675288165524,310.73469865408026,keep
Q3,2025-05-15,06:00,True,-571.5556514503778,-1069.1691359878955,32.600211631169785,805.0358737086538,662.2303538510932,emergency
Q3,2025-05-15,12:00,True,1167.5725762376937,958.271071340183,28.95415094392598,453.53332885433684,343.0595404456412,economic
Q3,2025-05-15,18:00,False,39.88001767921637,-0.555845436875653,16.64532116180822,414.35869825468575,398.5329320332385,keep
Q3,2025-05-16,06:00,True,-67.9005117815993,-105.62301832693265,14.604556387962191,87.48313633528255,27.72167800989689,emergency
Q3,2025-05-16,12:00,True,103.96405796126632,100.18900429357518,13.859548378789214,16.517892515741153,15.05440023304834,economic
Q3,2025-05-16,18:00,False,2.7135869955813763,2.2660310825542638,10.991484551977981,0.0,0.4176677771885693,keep
Q3,2025-05-17,06:00,False,0.0,0.0,14.404508177731527,0.0,0.0,keep
Q3,2025-05-17,12:00,False,0.0,0.0,13.61508736189244,19.549475482363846,19.549475482363846,keep
Q3,2025-05-17,18:00,False,0.0,0.0,10.984182477186659,12.68150364182668,12.68150364182668,keep
Q3,2025-05-18,06:00,True,-678.3455027621901,-1280.2619434587796,33.145893716021426,801.0358897575343,416.65870941120477,emergency
Q3,2025-05-18,12:00,True,413.49869835122405,289.93739868658565,28.525944241052603,540.2219904091805,578.3942555345365,economic
Q3,2025-05-18,18:00,False,73.24938434204692,-68.04707536319715,16.932931894631494,295.0007295737453,384.50918647227013,keep
Q3,2025-05-19,06:00,False,51.61240983577564,-80.64858720943174,29.87925102258599,426.5043022361979,426.5043022361979,keep
Q3,2025-05-19,12:00,True,70.48185247224481,-143.44208464927658,24.76382534629357,831.3627593759255,620.0148487744951,emergency
Q3,2025-05-19,18:00,False,23.045118451456634,2.320232847227146,16.513413264223946,376.8849234144268,387.33999326032813,keep
Q3,2025-05-20,06:00,True,282.5419059967571,-837.9235866718668,31.734051549321535,1515.181517220727,427.13359317972106,emergency
Q3,2025-05-20,12:00,True,1534.3971718541547,1433.3798824669666,27.429554793988267,685.7253037446301,593.9812398484731,economic
Q3,2025-05-20,18:00,False,35.72365824170174,8.217058947742998,16.854951005170633,439.99200443345774,448.69837923681837,keep
Q3,2025-05-21,06:00,True,-98.12355266411625,-682.269444347224,30.433537625776452,1304.3629434054621,887.7989405973829,emergency
Q3,2025-05-21,12:00,True,821.9747790992451,757.4504634342993,26.783578201018262,655.3489887263315,578.9978620543718,economic
Q3,2025-05-21,18:00,True,73.24541186611577,21.099444978844534,16.69685783735772,405.52456055583286,444.125180031479,economic
Q3,2025-05-22,06:00,True,16.21772660476692,-112.03067389290666,30.79116325645919,235.31996479835118,204.06257647397342,emergency
Q3,2025-05-22,12:00,True,19.543687994809584,-90.39232957607328,26.197947234390472,517.08775653248,481.38111678360315,emergency
Q3,2025-05-22,18:00,False,-12.249865054917661,-29.584171333646736,16.908899431252983,451.7728408874383,437.16818499291037,keep
Q3,2025-05-23,06:00,False,-1.1020752035445704,-1.2510042851045,13.776763419074221,23.950533419817305,23.950533419817305,keep
Q3,2025-05-23,12:00,True,226.14162257061008,119.17723508217887,13.147002031747983,137.71628272891274,66.56227406271569,economic
Q3,2025-05-23,18:00,False,26.98887174803203,5.271832847889982,10.829281467566064,6.728069123967984,16.137928463830406,keep
Q3,2025-05-24,06:00,False,0.0,0.0,14.008756065232314,18.046550187826284,18.046550187826284,keep
Q3,2025-05-24,12:00,False,-164.65444240735712,-187.85398730755787,13.232147888508955,32.83885127547026,32.83885127547026,keep
Q3,2025-05-24,18:00,True,-42.29743601452331,-52.48807599215979,10.73027825147969,52.265986924610075,48.870992571727214,emergency
Q3,2025-05-25,06:00,False,-474.8484230486846,-774.362126856855,29.483049005912218,398.38678740915327,401.174089271763,keep
Q3,2025-05-25,12:00,True,-242.2874123898392,-597.2985892312649,25.13508061550325,723.0839528216752,577.7197089937374,emergency
Q3,2025-05-25,18:00,True,49.06949505889652,22.19588827998723,16.90027759032742,405.5580489245309,391.94483717620426,economic
Q3,2025-05-26,06:00,True,61.95036716110795,-105.55244536929786,29.486128084502464,685.5296419616411,562.1117088597558,emergency
Q3,2025-05-26,12:00,True,-125.23930133024717,-613.5501680699077,26.06683979018402,1233.8634413185728,611.2576835300036,emergency
Q3,2025-05-26,18:00,True,-11.167247075824436,-28.50158360723981,16.727743679102794,413.2586808124604,372.503910567254,emergency
Q3,2025-05-27,06:00,True,1603.5889856791355,451.5523780447187,34.14138592533056,3541.994996733556,1436.621485776327,economic
Q3,2025-05-27,12:00,True,2489.786689270935,2354.362953720489,28.108988347223587,517.4203354805868,501.90232698159923,economic
Q3,2025-05-27,18:00,True,121.70305479933032,22.86803048237141,17.14075658550214,397.09273364053183,389.26043792954533,economic
Q3,2025-05-28,06:00,True,55.55628857664149,-93.5319512612487,31.933383791810353,877.4453490317086,585.6750997997369,emergency
Q3,2025-05-28,12:00,True,79.33860259612447,-26.232955464440238,25.97735256973566,657.9049810120063,546.9535439180869,emergency
Q3,2025-05-28,18:00,False,36.708068195730256,10.705073072127677,17.092248561528088,392.64461087587006,386.5856105552441,keep
Q3,2025-05-29,06:00,True,892.7371628364726,236.52556028870765,34.91080211550467,2053.2620705627755,1446.0999382097898,economic
Q3,2025-05-29,12:00,True,1488.0760675421284,1385.4576518430426,27.230770614179114,591.562644512775,506.6575914922971,economic
Q3,2025-05-29,18:00,True,62.96242981314566,28.710796883357762,17.43240783498202,438.5646536413569,415.4259047976043,economic
Q3,2025-05-30,06:00,False,-172.86922345749383,-237.39756655288807,14.909988346641512,53.52042277867312,53.52042277867312,keep
Q3,2025-05-30,12:00,False,-62.87074442633415,-79.57958844042196,13.597696642443612,31.253187903624905,31.253187903624905,keep
Q3,2025-05-30,18:00,True,-50.70310385505468,-101.1628114077728,10.909561599506052,102.45340537890905,78.86886937674518,emergency
Q3,2025-05-31,06:00,False,-205.87513863210683,-271.4774960002178,16.56947574056739,34.72957823688398,29.697877136007648,keep
Q3,2025-05-31,12:00,False,0.0,0.0,14.998690395405417,52.949878881168445,52.949878881168445,keep
Q3,2025-05-31,18:00,False,-66.87281806044861,-89.51512733505501,11.059303868669517,40.527147835779544,40.527147835779544,keep
Q3,2025-06-01,06:00,True,1064.385873285573,-256.84977579191036,45.76793215343426,1682.8029990869022,531.6340921400144,emergency
Q3,2025-06-01,12:00,True,1282.1068093784631,737.9450661461786,34.89505901864331,75.69261141103512,474.88007790124453,economic
Q3,2025-06-01,18:00,True,-42.08856719941683,-107.03860671689199,18.060275283803065,508.8241859568573,482.23434587333924,emergency
Q3,2025-06-02,06:00,True,144.82678263508978,-1172.618808632048,42.57249627025102,1816.0772269347385,575.4690313257697,emergency
Q3,2025-06-02,12:00,True,889.5380651351481,592.2349231419123,35.62557791047361,265.96446946945264,481.4378319122949,economic
Q3,2025-06-02,18:00,True,-32.202070497761426,-190.34093590606452,19.0154366016614,548.2294126542376,486.5086862467425,emergency
Q3,2025-06-03,06:00,True,6666.077651161438,4166.3494480258105,51.4492810555407,6147.608193685363,1535.8852959257758,economic
Q3,2025-06-03,12:00,True,4348.304072167331,3506.382180217049,35.129890931117764,200.7948992195286,652.5491290568184,economic
Q3,2025-06-03,18:00,True,-55.02306404158747,-207.65493142606738,19.208609645609418,409.46931749434293,361.5758959497109,emergency
Q3,2025-06-04,06:00,True,-265.68419121317294,-782.1145136307223,46.574462192484425,990.1568038731099,448.01045542649535,emergency
Q3,2025-06-04,12:00,True,196.24699144179573,115.74961182699522,37.007925192315454,431.50000357055524,444.83285570914245,economic
Q3,2025-06-04,18:00,False,-39.88811479828597,-82.86835414681491,19.270697489357026,327.9922417987606,314.0642152012639,keep
Q3,2025-06-05,06:00,True,3771.2112928355346,1477.1378261949815,49.2002328023635,5291.809602182138,1114.9620910489225,economic
Q3,2025-06-05,12:00,True,2956.2658863801266,1662.9439309660117,36.33228037792269,296.02535303345906,365.7654261813889,economic
Q3,2025-06-05,18:00,False,-198.55325962877566,-344.1571812612915,19.647893713993717,335.0771907447921,326.64125831043316,keep
Q3,2025-06-06,06:00,False,26.97287579721381,9.90224647522639,22.086176433765623,36.53711077442637,24.3200587592263,keep
Q3,2025-06-06,12:00,False,-21.96267371757709,-35.603570381532336,20.10665602048897,49.14894279596638,44.581711457925365,keep
Q3,2025-06-06,18:00,False,0.0,0.0,13.862988332867424,41.24772504372277,41.24772504372277,keep
Q3,2025-06-07,06:00,False,-11.913026696216221,-37.96547209199414,24.397169162527984,25.38746751338681,24.3200587592263,keep
Q3,2025-06-07,12:00,False,-21.96267371757728,-35.60357038153279,19.462798676393668,49.14894279596626,44.581711457925365,keep
Q3,2025-06-07,18:00,False,0.0,0.0,13.955905392036499,36.91713003468794,36.91713003468794,keep
Q3,2025-06-08,06:00,True,1277.6693905625696,-619.4193842390382,43.10356376922724,3474.794487532392,497.570186610659,emergency
Q3,2025-06-08,12:00,True,1462.875907601718,1404.3759623689505,34.811588876811044,490.72217764653,507.3434329663579,economic
Q3,2025-06-08,18:00,True,-199.62962696675712,-311.91975315561297,19.782355697009248,186.860884871655,158.46122650082089,emergency
Q3,2025-06-09,06:00,True,-166.25945627654207,-664.6823512018509,44.25588931126133,955.7434968600957,516.2466197820576,emergency
Q3,2025-06-09,12:00,True,246.83507405361354,148.03662190403702,36.29341147043443,248.8892059283271,234.2720666924854,economic
Q3,2025-06-09,18:00,True,-265.1515090489313,-401.0170336278735,20.135637858234137,199.64922547711194,108.1064489670714,emergency
Q3,2025-06-10,06:00,True,181.44146717365257,-300.7467364221082,41.56824542322859,1579.740078323141,1053.3950353472792,emergency
Q3,2025-06-10,12:00,True,-575.6210197020306,-1164.8474724277542,36.09714810886015,1427.6341154775425,767.3194433610838,emergency
Q3,2025-06-10,18:00,True,158.8755904555281,96.68262131206893,20.27566439484642,279.238501629742,252.1632130966285,economic
Q3,2025-06-11,06:00,True,1946.2689214836764,110.97648085396023,48.10324690781886,2957.0929805145834,569.7412220307006,economic
Q3,2025-06-11,12:00,True,-382.0758962820104,-784.3108886961509,37.545186632601784,709.3257817479184,431.53582479657746,emergency
Q3,2025-06-11,18:00,True,81.25926165612229,48.09990683704973,20.055316570574412,278.8713868753721,260.22019866509675,economic
Q3,2025-06-12,06:00,True,1039.4311286052955,-1179.6993009925409,46.822299295541214,4123.037950638603,1178.6092525350427,emergency
Q3,2025-06-12,12:00,True,1070.572359601926,877.0375277163976,37.77565177000356,475.9304436277205,522.2931977277782,economic
Q3,2025-06-12,18:00,True,125.48464954889928,75.00612294909843,20.36198836073494,284.2827040038105,262.2498898815421,economic
Q3,2025-06-13,06:00,True,13.744141872655746,-331.239419510355,22.73600090134367,428.6357907123273,86.69034100179682,emergency
Q3,2025-06-13,12:00,False,0.0,0.0,20.441047621070016,16.562069489329872,16.562069489329872,keep
Q3,2025-06-13,18:00,False,-47.71813106232042,-57.8924546057342,14.247646347327965,16.01561619904686,16.411537625766414,keep
Q3,2025-06-14,06:00,True,233.48133568417097,69.12474502467583,22.45021832087951,225.6059730804729,92.32032622227163,economic
Q3,2025-06-14,12:00,False,4.48240244668029,-24.203470919898336,21.10434949639083,21.63353214002302,45.98861898201682,keep
Q3,2025-06-14,18:00,True,-13.291227320208725,-24.781801264431124,14.50134686421953,54.312214948570954,38.29659874952415,emergency
Q3,2025-06-15,06:00,True,2150.368077978677,381.5787165852958,43.74523593279179,4229.618242433697,1516.8669437715128,economic
Q3,2025-06-15,12:00,True,-426.58530356575955,-898.4870298595076,35.782120143171284,1069.0998861552855,692.2406718991747,emergency
Q3,2025-06-15,18:00,True,-63.14072635052687,-100.21120422707463,20.256932232532762,373.454916160843,336.63429213919824,emergency
Q3,2025-06-16,06:00,True,1329.4256623691456,183.00092955552228,45.13279093962949,2716.5673104136185,1169.1282236904935,economic
Q3,2025-06-16,12:00,True,-321.8527023877167,-625.9877333371767,36.3024756994168,629.9886650900853,359.8271655734304,emergency
Q3,2025-06-16,18:00,True,250.56439491230213,138.43315957073318,20.505875652769443,279.61551371328835,336.73964897100814,economic
Q3,2025-06-17,06:00,True,1669.1539354519255,169.84220850477803,47.32321874086691,3316.6356300684074,1371.477742763508,economic
Q3,2025-06-17,12:00,True,616.352802472383,361.8481631982431,39.404185662591715,525.5723083406315,371.91995636023546,economic
Q3,2025-06-17,18:00,True,439.7120864313056,252.14158208512936,20.55155346072844,236.09893526666895,343.7789454219235,economic
Q3,2025-06-18,06:00,True,1459.3226089355246,282.5895970310562,47.43753982392497,3132.335115293382,1020.4423881569784,economic
Q3,2025-06-18,12:00,True,1308.1116748020356,998.2788086467717,39.20782243951588,650.5571929103883,382.81556453551457,economic
Q3,2025-06-18,18:00,True,150.76279135054526,84.4735884604791,20.505071859414198,316.07540521880003,363.67815502821134,economic
Q3,2025-06-19,06:00,True,2126.7209411506533,330.70744790488305,44.9662098060177,3581.9218707430255,616.1359529392764,economic
Q3,2025-06-19,12:00,True,-447.89930197241864,-889.8631213506886,36.61892224036828,955.9090421911502,458.1914354579968,emergency
Q3,2025-06-19,18:00,True,76.77611131815112,51.75921564219607,20.916950613833034,410.1809580311492,371.40378811150003,economic
Q3,2025-06-20,06:00,True,89.7083580528374,-2.926452172716332,22.38427047692711,76.69893030774875,13.266811552212857,emergency
Q3,2025-06-20,12:00,False,17.03307011309107,7.103173463089389,21.363733323872232,11.476282283720934,2.0925334043126327,keep
Q3,2025-06-20,18:00,False,-38.15142061974773,-50.707019392576285,14.737193878735143,9.342118049851194,19.834734213674835,keep
Q3,2025-06-21,06:00,False,2.443183517802157,-36.56403477580807,22.458677719346262,31.29078350680669,20.253494015150977,keep
Q3,2025-06-21,12:00,False,0.0,0.0,20.56902185314928,1.4187503028609854,1.4187503028609854,keep
Q3,2025-06-21,18:00,False,0.0,0.0,15.000213138364652,12.29188515304179,12.29188515304179,keep
Q3,2025-06-22,06:00,True,2468.7515114490852,618.69505971792,44.413777832824515,3746.471508617906,765.0118999740582,economic
Q3,2025-06-22,12:00,True,1376.780428241697,1213.2983118142736,37.06573693537727,293.41377164313883,378.62748555959536,economic
Q3,2025-06-22,18:00,True,-183.32503807604638,-252.03447879845953,20.396936995285596,356.5035051134314,239.16491478473688,emergency
Q3,2025-06-23,06:00,True,-54.610928147150645,-424.9010596917645,39.42055125763635,905.3134738504968,541.0878771741463,emergency
Q3,2025-06-23,12:00,True,-125.73387047679324,-276.16716818681016,34.4297143175211,309.1695383611801,257.2589181909449,emergency
Q3,2025-06-23,18:00,True,-106.93425303487471,-144.22357565226048,20.414219153862838,279.26187614852995,234.340685882583,emergency
Q3,2025-06-24,06:00,True,160.82910517352724,-46.07946966795948,46.94834862650063,537.8390556182028,458.0970623723907,emergency
Q3,2025-06-24,12:00,True,-365.4076607427223,-514.1133678834376,38.59561980619728,343.89284887507074,261.3499895581077,emergency
Q3,2025-06-24,18:00,True,-40.79117002009051,-61.45881811297022,20.69159225643592,320.3034276004289,245.50689501317675,emergency
Q3,2025-06-25,06:00,True,924.3943910948553,-487.90129519123394,43.78910620591681,2432.364719622251,457.8984778611077,emergency
Q3,2025-06-25,12:00,True,96.50175474560017,-497.65003830961723,35.20486961446416,836.0401267933079,358.61139839806106,emergency
Q3,2025-06-25,18:00,True,-299.2947479874196,-456.5722059986542,20.336434681043304,341.2989513052174,181.8498129020106,emergency
Q3,2025-06-26,06:00,True,-294.8401711122328,-1273.4440276286205,39.94998615106121,1701.5190050082545,400.9086193707635,emergency
Q3,2025-06-26,12:00,True,505.53036929521073,253.58713119502323,33.732727674824915,407.6580630104695,777.7504704821288,economic
Q3,2025-06-26,18:00,True,-43.96824917859833,-59.88985687274544,20.167796558980033,274.03828681002324,249.3883100977897,emergency
Q3,2025-06-27,06:00,True,124.59447199918378,-13.086762399319671,23.543507615532317,96.12817268351489,2.8957837336427303,emergency
Q3,2025-06-27,12:00,True,173.07795312323745,104.84834853679867,21.407342147859243,0.0,14.177728267258203,economic
Q3,2025-06-27,18:00,False,2.5086167907490373,0.49942591482737286,14.495314748696446,1.7227191514346032,1.900661903669743,keep
Q3,2025-06-28,06:00,True,-284.1529829441179,-479.54233028372494,23.237203358468236,237.7710143566748,103.22541533516363,emergency
Q3,2025-06-28,12:00,True,711.3946282751564,607.2346698841793,21.317136052640617,0.0,14.177728267258203,economic
Q3,2025-06-28,18:00,False,2.3912460431966207,0.5230850719481168,14.730240804098468,1.0346339750770994,0.0,keep
Q3,2025-06-29,06:00,True,1490.8637945986484,-173.8287818790199,43.58018444143153,2628.8936532321823,305.0826238141319,emergency
Q3,2025-06-29,12:00,True,450.56384819863075,292.4095414641697,36.50624109498353,566.8730479638333,617.5946100064726,economic
Q3,2025-06-29,18:00,True,-29.877404425687082,-57.72865200644537,20.817133529899323,268.36172203093986,243.3733543154175,emergency
Q3,2025-06-30,06:00,True,-366.80362420066535,-604.4687937509957,41.00666054915095,538.6284541598361,302.86469656662564,emergency
Q3,2025-06-30,12:00,True,-215.54771745040713,-399.0347105795345,35.65717614064846,589.9425656355019,378.5033552651226,emergency
Q3,2025-06-30,18:00,True,249.26679872236056,140.70127954203872,20.726634355866114,232.4347198589877,299.8382372649223,economic
Q3,2025-07-01,06:00,True,29722.793318587304,24692.59702689279,85.41453093905085,15841.584646645193,1517.6702738947076,economic
Q3,2025-07-01,12:00,True,2362.0137979266547,1337.4548080860388,44.724015298389425,159.30243380591105,925.5734242291037,economic
Q3,2025-07-01,18:00,True,187.9242464005038,93.40190517295139,25.31279558200423,426.8742240653984,388.0807229103972,economic
Q3,2025-07-02,06:00,True,7359.950628241148,4958.32122859716,56.266813503327114,6712.907239446081,1688.003983153692,economic
Q3,2025-07-02,12:00,True,3483.8041854765784,2409.043801436691,41.09852426932251,90.43393567116902,801.3752540190867,economic
Q3,2025-07-02,18:00,True,90.96944449974704,58.56134920478917,24.141162067607784,465.3651295905156,385.7650464477746,economic
Q3,2025-07-03,06:00,True,10968.360380556931,8096.854407625616,67.524076510429,8803.521118751622,2148.8041565234685,economic
Q3,2025-07-03,12:00,True,2244.000007253122,1886.9159421629429,44.06741053813147,186.23647411534364,280.5994090213353,economic
Q3,2025-07-03,18:00,True,513.8993242210591,118.1720572952172,24.890204364938107,378.0494187214115,385.1568526737474,economic
Q3,2025-07-04,06:00,True,-163.04974583173043,-571.4694203201379,26.303043822081452,1553.3908671731942,1105.8144635100602,emergency
Q3,2025-07-04,12:00,True,1187.0197372206276,1187.0197372206276,23.422791017312672,3.5203776949228995,3.5203776949228995,economic
Q3,2025-07-04,18:00,False,0.0,0.0,16.021312179434858,9.33063178955706,9.33063178955706,keep
Q3,2025-07-05,06:00,False,-12.881295749061856,-27.863991668084054,25.257145188032556,285.3764477126264,279.031914931954,keep
Q3,2025-07-05,12:00,False,-28.671990522642776,-36.01896362082698,23.229154391507933,0.0,0.0,keep
Q3,2025-07-05,18:00,False,0.0,0.0,16.481216757118226,7.038143034111499,7.038143034111499,keep
Q3,2025-07-06,06:00,True,11692.172345086012,7904.038720359903,66.42772553600119,9527.132736455756,1521.5047717964658,economic
Q3,2025-07-06,12:00,True,367.1851323939924,140.6531902195802,45.754408102295045,602.2148040056879,770.4327630864475,economic
